Date,Open,High,Low,Close,Volume,ret_1,log_ret_1
2015-01-28,400.4797601387146,401.3738635821293,396.8102570131068,399.464599609375,13134356,0.0037679479039178787,0.003760866969701521
2015-01-29,399.5483446799078,400.4610476498559,396.3072714029673,399.6414794921875,15369424,0.0004427923850711668,0.00044269438145213186
2015-01-30,402.6217890217528,402.8173812205684,396.1861644693731,398.9708862304688,10833744,-0.0016779871362972987,-0.0016793965335664084
2015-02-02,398.8964396027187,400.8522708498952,396.0185827199277,398.0303039550781,8702540,-0.002357521081995273,-0.0023603044101850536
2015-02-03,398.03030230447,398.6077109085069,391.538787096795,395.0592651367188,5265956,-0.0074643533138990525,-0.007492351009232805
2015-02-04,398.598478305716,400.4798203031201,396.08383757358007,399.1480102539063,5160016,0.010349700609533885,0.01029650915380654
2015-02-05,400.6287717603124,413.5186224272617,400.107207645837,408.6383666992188,11875936,0.02377653452230777,0.02349827479656119
2015-02-06,410.724550515273,418.6969000921271,407.6511014978117,415.4744262695313,7453728,0.016728873564983315,0.016590487192453856
2015-02-09,409.7931671018838,419.85172665802094,409.7931671018838,418.9017333984375,6536868,0.008249141011347882,0.008215302810995292
2015-02-10,417.802755626202,428.0475846763318,417.4302163880155,424.3780822753906,8516920,0.013073111043310659,0.01298839545916563
2015-02-11,424.7879449006844,427.15356040545953,420.2709058023105,425.5982360839844,5796972,0.002875157458772648,0.0028710320990471246
2015-02-12,425.2536136235796,432.5088074414954,423.3909171118688,430.5064086914063,6287536,0.011532408246291093,0.01146641690112084
2015-02-13,428.34563874201166,433.3935181867013,425.8123537054274,427.6936950683594,5657516,-0.006533500004324289,-0.006554936737757517
2015-02-16,424.7507021572652,429.7054476802714,421.9473347624645,424.46197509765625,6244276,-0.007556155276468579,-0.007584847645124781
2015-02-18,426.6599237553446,429.3421883228497,420.6247602644801,427.7682189941406,8613764,0.007789258144321964,0.007759078489875999
2015-02-19,427.3025878255668,434.7533740125863,426.9393710941476,433.0210571289063,9673624,0.012279636264510785,0.012204853115294923
2015-02-20,433.7289333081005,435.1259558547232,424.1173999969392,425.2723083496094,6971628,-0.017894623487074934,-0.018056668326800467
2015-02-23,428.4201076348037,430.13377897014703,418.7527329616102,422.012451171875,5090488,-0.0076653408033671155,-0.007694870528578047
2015-02-24,424.5085615446943,427.6658232341307,420.5224089509505,423.3536987304688,6437676,0.003178217976434805,0.003173178117372283
2015-02-25,426.3525721719709,434.9023761614966,424.69479052216974,431.6985473632813,6044972,0.01971129260907989,0.019519540769283205
2015-02-26,429.8171802402332,430.0965846910936,418.2498177842192,420.615478515625,6445776,-0.0256731668784832,-0.026008474006841587
2015-02-27,423.7448460840632,424.8158966663209,419.3861540788375,422.0404968261719,7801076,0.003387935973197864,0.0033822098476383225
2015-03-02,428.97900163665946,430.0034847061348,424.3315829894192,426.8741455078125,7040992,0.011453044714880622,0.011387955109579021
2015-03-03,426.5575098911028,428.96969282782175,424.3781640231017,428.0197448730469,4905552,0.0026836934897322973,0.002680098814260732
2015-03-04,428.42022687428505,431.0093570115197,419.4606378522999,423.6982727050781,4375228,-0.010096431811225215,-0.01014774646768573
2015-03-05,422.2826034313872,428.18734202170936,416.0053255549123,418.65966796875,5684916,-0.01189196430790107,-0.011963239345814511
2015-03-09,420.7831329298602,420.7831329298602,405.8815611572224,407.9398498535156,7984720,-0.0256050891341999,-0.025938604879018647
2015-03-10,409.43939100751646,411.0878503464732,402.3797430359776,409.4207458496094,6329916,0.003630182235507373,0.0036236090271356126
2015-03-11,408.6942667875271,417.2440257315408,404.0375254289161,406.4776306152344,6780912,-0.007188485840568748,-0.007214447496389981
2015-03-12,405.8814991860696,414.7199834990325,405.508959948634,413.201904296875,5688564,0.016542789012676806,0.016407447654500387
2015-03-13,414.4500288655289,415.381377245002,408.3776192409663,413.5931701660156,6179684,0.0009469120666478759,0.00094646402822991
2015-03-16,411.7583989050933,425.0673567873068,411.7583989050933,422.2080993652344,6818632,0.020829476453300133,0.020615509027402598
2015-03-17,422.2081223201057,424.60170573034713,413.0064189649538,417.3371887207031,5539312,-0.01153675320737424,-0.01160381784910607
2015-03-18,419.9449186596696,421.5002884006562,413.99361254032897,415.2881774902344,4905564,-0.0049097259622362666,-0.0049218182629065105
2015-03-19,416.2381952908381,418.92046017134777,414.0308816566756,415.4651489257813,6891740,0.0004261412800539155,0.0004260505076456304
2015-03-20,417.43028861414274,422.6271936956501,415.93080882579727,420.4944152832031,6430896,0.012105146172730397,0.012032464848275417
2015-03-23,419.66562954221325,423.7635628977076,414.5432128478454,416.0240478515625,5078700,-0.010631217131932269,-0.010688132264956492
2015-03-24,416.2940089269396,419.7399973388017,410.9108344090741,411.9259948730469,6736532,-0.009850519458379559,-0.009899356805330288
2015-03-25,414.0587709281026,415.2229561959916,409.9329165290985,413.3509826660156,6170968,0.0034593296143108354,0.003453359897138665
2015-03-26,411.2834023966468,412.5686448387401,397.1269084735738,399.7998962402344,15740840,-0.0327834866591582,-0.03333290648069143
2015-03-27,403.0875260504261,414.39408480701246,402.90125639883166,410.1936950683594,10074220,0.025997502565332065,0.02566531259876541
2015-03-30,410.8364274253136,417.2440862741248,408.843305453832,415.00885009765625,4623088,0.011738734864012113,0.011670370403980626
2015-03-31,418.1753717824581,423.5119791606892,410.60352856396446,413.2113037109375,8016412,-0.004331344708180973,-0.004340752156099006
2015-04-01,409.58827515154496,409.7000551210125,401.9139754170144,404.94085693359375,6738488,-0.020015054532799836,-0.020218069203675717
2015-04-06,405.8816298186027,406.9433578918138,402.41699560497074,405.7326049804688,7741752,0.0019552189741252057,0.0019533100213822265
2015-04-07,405.1365083278012,406.5894207632095,398.2445309447536,402.2493286132813,8542268,-0.008585152695221976,-0.008622217408572776
2015-04-08,406.53345407692257,410.705875461019,404.77321522663135,409.8956298828125,10185576,0.019008860240714798,0.018830449237835032
2015-04-09,411.9167522700188,413.3137748703865,406.8874709086951,412.58734130859375,10581548,0.006566821477337559,0.006545353836704356
2015-04-10,411.6931613494861,416.8714665890878,411.6931613494861,416.1170654296875,7123776,0.008555095534193091,0.00851870808915586
2015-04-13,416.8714219817069,417.9890397350091,412.7921353725472,417.02044677734375,4872336,0.0021709788487607184,0.002168625679351733
2015-04-15,416.59214215426505,418.1754344450369,408.8712729609357,412.3451843261719,6237784,-0.011211110839531857,-0.011274429032307872
2015-04-16,413.8911543975796,415.5675812155715,402.4355711413009,408.7966613769531,9007812,-0.00860570969203267,-0.008642952633584076
2015-04-17,406.0772169749336,408.8526169618288,401.1224253942,405.9281921386719,6450316,-0.007016860726355656,-0.007041594664558953
2015-04-20,405.3228202992551,406.06789901304046,393.98829217539645,397.1548767089844,12825384,-0.02161297391901862,-0.02184995503950835
2015-04-21,400.1072785260862,401.4298114639408,394.9103725680316,399.1014404296875,8881648,0.004901271103185945,0.004889298977126676
2015-04-22,400.6753472147532,401.4111032508038,390.7844104245347,398.1886291503906,12350984,-0.002287166085680137,-0.002289785645038985
2015-04-23,400.2375811502569,400.4797407863952,393.4014942050542,395.2641906738281,11891800,-0.007344354565830602,-0.00737145711987221
2015-04-24,397.8533663929515,400.5170317452511,368.8139432908988,371.6452331542969,43565452,-0.05975486289123921,-0.06161465355810924
2015-04-27,372.5392574466642,372.9117967041108,362.8718591683249,369.6800231933594,19822640,-0.005287865377037182,-0.005301895619037122
2015-04-28,369.1863879619712,369.1863879619712,363.59829934498873,365.256103515625,10393500,-0.011966888660955521,-0.012039068294776903
2015-04-29,365.2561669617696,367.3237555616016,360.9812647844196,365.302734375,8289056,0.00012766620167647957,0.00012765805304048387
2015-04-30,365.0885128394903,366.0198610865298,359.92885264608907,361.7822265625,13134260,-0.009637233672841972,-0.009683972339317184
2015-05-04,364.9954327444997,372.5393546767029,363.2072483896511,371.2540893554688,13361592,0.026181116974613117,0.02584425843517821
2015-05-05,372.539313761782,373.2285023970432,363.6076928095413,365.6007690429688,9408516,-0.015227631087686322,-0.015344762068152497
2015-05-06,367.8825298654836,367.8825298654836,356.7622417287974,358.0195617675781,10508408,-0.020736300132070173,-0.02095431637022851
2015-05-07,358.01022250956464,366.4109781259525,355.7749869892136,362.108154296875,6779984,0.011420025512324239,0.011355309262397313
2015-05-08,364.7160181354486,366.4949026000007,362.341079815108,364.7066955566406,5777676,0.007176146764248825,0.007150520747394334
2015-05-11,366.0198460462328,372.5392835076161,363.6355855365868,371.3564758300781,4785512,0.018233227836105703,0.01806899585276581
2015-05-12,371.3564999087891,371.5334469847311,361.7356677407926,362.6856384277344,8284892,-0.023349094378823376,-0.023626003358584998
2015-05-13,363.55185112424846,366.0013019853021,359.2210810263165,364.473876953125,7099084,0.00493054683152816,0.004918431492676528
2015-05-14,365.0885173782367,365.2375421948133,355.40249548861,360.39453125,6233844,-0.011192422725126216,-0.011255529206460304
2015-05-15,360.4317765559788,366.3178930105344,359.928857590866,365.41448974609375,5189344,0.013929064014047032,0.013832946128272816
2015-05-18,366.9512262644128,372.3344239282765,365.3865565895948,371.2447509765625,6469976,0.015955199900583805,0.01582925359805575
2015-05-19,370.1736555005919,379.1890876629484,369.93149587939126,376.702392578125,10272076,0.01470092597189887,0.014593914859790235
2015-05-20,379.9900760111718,382.225311752414,378.79794573491057,381.349853515625,5882188,0.012337221714184166,0.0122617383965391
2015-05-21,381.6478991682765,384.0694048179728,379.4778757572149,381.5640869140625,10059312,0.000561776532657543,0.0005616187952938887
2015-05-22,380.7351157963503,382.1414605687791,378.145963445636,381.19146728515625,6888824,-0.0009765584385046377,-0.0009770355823610776
2015-05-25,381.9459182619193,383.0728587423814,373.8525110447638,375.6686401367188,4675808,-0.014488328366243364,-0.014594309096981147
2015-05-26,376.26472454484673,378.3975031209544,372.93981556119576,373.8991088867188,3965040,-0.0047103512535835446,-0.004721479918415308
2015-05-27,373.84322675957367,374.2157660986464,364.1572039436804,366.6718444824219,8454708,-0.019329450732889053,-0.019518707352808428
2015-05-28,367.91989965533344,378.50002763319367,367.91989965533344,375.6314697265625,10980540,0.02443499652062897,0.024141237704469444
2015-05-29,373.44272703996046,383.05423704453136,372.7255933893842,376.8514709472656,18993044,0.003247867441966923,0.0032426045129582133
2015-06-01,378.64900904023824,384.46061387571865,376.8701245271549,381.4430541992188,5724892,0.012184066153202666,0.012110437877061727
2015-06-02,381.4988635528681,382.802751018098,373.4706239694155,374.1505126953125,4673140,-0.01911829675130905,-0.019303414609905672
2015-06-03,375.9294313052361,379.887661712782,374.02948980481256,376.432373046875,5495796,0.00609877649271251,0.006080254225984808
2015-06-04,378.1274379602578,382.784179807059,374.88634108728473,377.7642211914063,7489464,0.003538080781286812,0.0035318364976648915
2015-06-05,378.1273633619886,380.7351382817265,374.0573763384249,374.7093200683594,6125788,-0.008086793168003759,-0.008119668637916947
2015-06-08,376.2647156656846,377.1308741379597,370.1178168454037,372.5486450195313,6141048,-0.005766269833997972,-0.005782958954803335
2015-06-09,373.2378255948806,373.9642818055215,369.3727302081838,371.0677795410156,7561740,-0.003974958702206655,-0.003982879848335852
2015-06-10,370.6766512833376,379.8690551482168,369.7453029132789,377.4754943847656,6385840,0.017268313761102938,0.017120910943409357
2015-06-11,379.2356762917277,380.8748582700535,371.6172659684927,372.1015625,9229464,-0.014236505322085646,-0.014338816561153456
2015-06-12,373.47073600661577,377.29858730876623,364.250386165056,367.8919677734375,9852924,-0.011313026202523724,-0.01137750524678025
2015-06-15,369.4708163566989,377.7342159331754,366.0860287266093,374.5763549804688,5236426,0.018169429595015885,0.018006338066617396
2015-06-16,376.05135064590223,379.32268714099433,372.5153009310862,377.9422912597656,5223444,0.0089859817218636,0.008945848035974436
2015-06-17,382.3481008945386,386.129981219905,375.238170499403,376.5618286132813,6412068,-0.003652575216927745,-0.0036592621577876392
2015-06-18,380.3059096997551,381.1946655039625,376.5996712718157,378.925537109375,3474426,0.006277079397022822,0.0062574605905464315
2015-06-19,382.0833589783469,382.12119163069787,375.5785202988103,376.429443359375,6670458,-0.006587293559155216,-0.006609085530165034
2015-06-22,380.0412095979651,389.0609860437331,377.0535145425049,387.2078552246094,5710868,0.028633285879670956,0.028231014208096268
2015-06-23,387.6427727824209,388.55043338594544,377.4884323089837,378.33935546875,6952116,-0.022903718600220557,-0.02317008379102143
2015-06-24,383.8608820699671,383.8608820699671,374.86001083108687,376.3349304199219,7073694,-0.005297955446228131,-0.005312039378236839
2015-06-25,377.885500384764,379.511704366893,373.5174330676476,374.5763549804688,7117466,-0.004672899848788492,-0.004683851977406361
2015-06-26,377.8098477257096,382.5750077431978,377.4694692604179,380.1735229492188,5320284,0.0149426622752038,0.014832120528852313
2015-06-29,373.2716195067899,377.9989703110805,371.5697732172452,374.4629211425781,5690668,-0.015021040293233368,-0.015134998741981473
2015-06-30,374.406211653446,375.7109651893983,370.6243307276536,372.2694396972656,6212530,-0.005857673274084485,-0.005874896734715824
2015-07-01,374.0279840738267,380.0789929162749,372.8934199158677,377.2047729492188,6880852,0.013257422516246953,0.013170311953431565
2015-07-02,377.8098486772916,378.7175091985116,372.534120948578,373.6497802734375,4007568,-0.009424569705166252,-0.009469261987570362
2015-07-03,373.649794900794,375.5407351583891,371.3806665916798,374.5196228027344,2695306,0.0023279621057459288,0.002325256600026004
2015-07-06,372.5152082007713,373.649772286662,368.7333279144691,371.8722839355469,4305602,-0.0070686252628794355,-0.007093726351165099
2015-07-07,372.51516992859786,374.406109877474,370.24604198994655,370.8133239746094,3497418,-0.002847644222716661,-0.002851706475259083
2015-07-08,370.2461566018685,370.2461566018685,361.0939997996503,362.1151123046875,7024178,-0.023457117389119153,-0.023736615025544777
2015-07-09,362.11499155203165,365.3295893882638,353.2464787872858,354.7403259277344,8587772,-0.0203658619216861,-0.020576105513466142
2015-07-10,358.5600533189774,360.07280540231073,352.7170668633144,354.55126953125,7411522,-0.0005329430647331712,-0.0005330851293654441
2015-07-13,355.87495826175683,361.1695910095407,353.2465466739822,359.3353881835937,6531768,0.013493446684505583,0.013403220864844703
2015-07-14,361.16959902494574,368.1660781683609,357.5768124377866,367.3151550292969,5367074,0.022207016364405918,0.021964031312447074
2015-07-15,366.8424215549376,372.87452578365736,366.0860454280202,372.1370544433594,4129566,0.013127417554219534,0.01304199973984309
2015-07-16,373.5363608568669,374.97347090439473,370.4352140704535,374.0469055175781,3472938,0.005132117458917174,0.005118993029036241
2015-07-17,374.7843339439794,379.889872297404,374.06576746113205,378.8876647949219,3447978,0.012941583544570312,0.012858556816557091
2015-07-20,378.7175345615538,382.2724884950843,373.4229016929716,378.6607971191406,4377180,-0.0005987729262816321,-0.0005989522623815636
2015-07-21,391.4246140821732,434.5380498361516,391.4246140821732,420.7909240722656,38310112,0.11126086268674196,0.1054952829943686
2015-07-22,417.89778928417104,420.5451055963785,407.1761674528376,417.1981506347656,12665660,-0.008538143842862445,-0.008574802607353653
2015-07-23,417.5007194463225,422.436092439245,412.2250141081263,415.2505187988281,7710748,-0.004668361623785255,-0.0046792924565649315
2015-07-24,414.3239137907487,418.446126375952,409.6154451286348,411.3172912597656,4480302,-0.009471938892309906,-0.009517082999807481
2015-07-27,411.0526114029631,411.4496811664064,401.0495095225836,402.8837585449219,6752244,-0.020503715486927088,-0.020716834853257777
2015-07-28,404.0938943221483,406.9303044367165,398.70471510446873,401.9571228027344,8476602,-0.002300007688406658,-0.002302656768806377
2015-07-29,406.1739378201689,412.98132225290914,402.77024560379874,410.48529052734375,7071334,0.02121661053085666,0.02099467195096451
2015-07-30,412.2249233923226,412.2249233923226,400.1229072927314,404.6611633300781,11956598,-0.014188394399671345,-0.014290012006442797
2015-07-31,407.8947356825637,408.953634512571,400.8793289595582,407.3274536132813,7931012,0.00658894533209331,0.006567333114335421
2015-08-03,407.6867297984626,412.9813626529881,404.264109379859,408.0459899902344,7961012,0.0017640263885458918,0.0017624723213381145
2015-08-04,407.6866649339937,408.0459250686058,397.47558891060055,399.8392639160156,9099054,-0.02011225762668356,-0.020317262477367926
2015-08-05,401.6357341338087,412.22500019383375,401.6168062639155,410.8446044921875,4753476,0.027524411855868847,0.027152425603219954
2015-08-06,413.7377470353068,418.0869098240692,407.30854986931024,411.0715026855469,7238252,0.000552272540221832,0.0005521200938678649
2015-08-07,408.25401586379286,416.3850592552441,407.8758277990742,414.34283447265625,4988058,0.007958060254086297,0.00792656189279878
2015-08-10,415.250506659239,418.4083678547334,403.5266763255082,410.7122497558594,3992754,-0.008762272241096158,-0.008800886680812438
2015-08-11,415.552987603768,422.3981810839769,414.38056788619326,419.46722412109375,7574406,0.02131656499273782,0.021092544987406453
2015-08-12,421.6796930375443,434.53808726469816,420.1669407755262,432.7984313964844,10168440,0.03178128470781805,0.03128671117565268
2015-08-13,433.7817642659927,441.28878905265776,399.19647990559616,437.94183349609375,9787960,0.011884059013369086,0.011813998109743266
2015-08-14,440.5890913592594,441.98836871968007,432.3067635847209,434.6326293945313,5109066,-0.007556263979499378,-0.007584957175792264
2015-08-17,434.9162768571515,436.2210072215088,424.5161050192631,431.947509765625,3107436,-0.006177906230019681,-0.006197068455098209
2015-08-18,434.91615168443616,445.3919396544524,434.91615168443616,440.3431396484375,4150446,0.01943669009081206,0.019250210125055806
2015-08-19,442.4799262334184,448.6065528996716,439.7569913074223,444.5788879394531,6869518,0.009619199005569623,0.009573229071673283
2015-08-20,438.3199209316228,441.9127071687672,426.596092157783,429.0732421875,8369114,-0.034877152677715184,-0.035499882820833335
2015-08-21,431.4746954745108,439.0573371232007,422.6250871020865,434.8783874511719,10822142,0.013529497281340896,0.013438790858708296
2015-08-24,419.7698347761127,424.7052076139768,407.9136478750275,413.0003051757813,14122684,-0.05030850671521825,-0.051618091039028834
2015-08-25,416.00697745412594,423.19255251924267,395.0175345007587,410.5799865722656,13735078,-0.005860331271391073,-0.005877570397015906
2015-08-26,412.14929209852943,414.8722271743933,400.5010834801116,402.6189270019531,11498212,-0.019389789640687383,-0.019580237460133664
2015-08-27,411.4686040987575,416.0446703340284,407.70565141535474,409.5020446777344,15343392,0.017095862151924823,0.016951372360659012
2015-08-28,416.61194727358514,425.42374731805376,416.61194727358514,420.1858520507813,7208820,0.026089753425907247,0.025755221895134746
2015-08-31,429.1866323010834,429.1866323010834,409.38850020774487,413.8889465332031,9917064,-0.0149860008061794,-0.01509942553152978
2015-09-01,412.224928730666,421.5283444946011,409.1994246665877,411.84674072265625,9071550,-0.004934187848341209,-0.004946401144898457
2015-09-02,415.2505348799459,421.6797325966664,412.2250300720775,415.79888916015625,11171830,0.009596162957524523,0.009550412240462467
2015-09-03,419.8453737340553,420.5450122281289,413.1703469957112,415.7609252929688,8590536,-9.130343581276179e-05,-9.130760422518624e-05
2015-09-04,417.1414103847349,420.1669147211609,403.5266408708179,406.155029296875,7318888,-0.023104374200930367,-0.023375463967547114
2015-09-07,410.31512510692073,410.3340529764979,398.98841095871455,400.4066162109375,5180988,-0.014153248565920706,-0.014254360968189675
2015-09-08,401.6357510471322,406.1740081211111,397.9673450452145,400.4255676269531,5459496,4.73304267420982e-05,4.732930669279187e-05
2015-09-09,411.12821524475606,415.8555658159761,405.4175849878289,411.7333068847656,9148664,0.028239303810757344,0.02784792575069094
2015-09-10,410.2962152154277,412.7922470547549,401.257511795781,408.6132507324219,8363004,-0.007577857074402283,-0.007606714912808956
2015-09-11,412.8112664761045,418.4273509015061,410.52320985271655,412.5086975097656,9883810,0.009533334443661223,0.009488178972151103
2015-09-14,415.6286819503101,417.5196222685554,409.4453163427551,415.9123229980469,6557076,0.008251039332814791,0.008217185599289004
2015-09-15,415.7799499770293,417.21703686278016,411.52533442912215,415.7042846679688,5291886,-0.0005001975622612731,-0.0005003227027936519
2015-09-16,419.0323134786387,419.6941424936095,415.3639082618692,416.6308288574219,7478240,0.0022288540763852893,0.0022263738658063223
2015-09-18,420.4694465798417,422.7763842000308,415.6475494684468,417.6897277832031,11576876,0.002541576024715164,0.002538351682488848
2015-09-21,416.0067974371036,419.3537519833785,413.1703874545779,417.765380859375,4351234,0.00018112266388103926,0.0001811062631516862
2015-09-22,421.6795869097234,429.60260642177286,416.4227648891343,418.8242492675781,9626986,0.0025346006555759804,0.002531393972631898
2015-09-23,418.8243618034502,425.9721255962185,415.0424810840528,422.1524353027344,4758254,0.00794649794269664,0.007915090802718874
2015-09-24,421.11231242881325,435.93726266238747,419.7886545091897,431.3423156738281,13399262,0.021769104244308002,0.021535540859566726
2015-09-28,431.1154675029052,432.2122221277491,416.3850607938948,418.1058349609375,9788464,-0.030686719646814686,-0.03116741660437406
2015-09-29,416.7632699306163,428.6383850401497,415.061423547052,424.2702941894531,8699370,0.014743777084793797,0.014636144256665895
2015-09-30,429.01658411197246,442.0829550921844,425.8208670105631,439.4356384277344,9495692,0.035744534665699046,0.03512052526890979
2015-10-01,442.4421823676277,452.9747096947374,438.6981116642833,443.6334838867188,10864394,0.009552810677813994,0.00950747110012735
2015-10-05,443.6145910719421,449.7979565737255,439.45452244296393,446.9237365722656,6881760,0.007416601327565608,0.007389233573782072
2015-10-06,448.9282070073912,451.0082415779455,434.1977526675054,436.6559753417969,8711880,-0.022974302750662923,-0.023242325085315513
2015-10-07,437.1854514415005,442.0073498029877,426.76635063340433,428.562744140625,9182488,-0.01853457105410461,-0.0187084885595198
2015-10-08,429.77288751009,434.7649510513188,425.8586506237252,428.1655883789063,9080874,-0.0009267155560035434,-0.0009271452223372398
2015-10-09,429.6215910318371,443.5767382130723,429.6215910318371,441.4967041015625,11782138,0.03113542069816866,0.03066054529211546
2015-10-12,453.44745894490336,461.3137886255065,419.4105354210991,424.6673583984375,30404970,-0.03811884787990072,-0.038864378443132445
2015-10-13,418.82429300627695,420.1668789073408,410.4096097878356,415.7799072265625,15326862,-0.020928029894721756,-0.021150125256523065
2015-10-14,412.77334680390254,421.8877161409393,411.1660475209322,415.0992126464844,8865510,-0.001637151214493926,-0.0016384928110076697
2015-10-15,415.96912841071264,417.6520471027285,411.88467818968326,415.0047302246094,8255666,-0.00022761407151949964,-0.00022763997953370346
2015-10-16,419.450990927954,420.3669987702923,416.015996461756,417.88616943359375,6418992,0.006943147870687838,0.006919155211876153
2015-10-19,420.59602628977154,425.9393514876453,420.0235271614279,424.3935852050781,7347494,0.015572220971812989,0.015452218142493706
2015-10-20,424.79438098168407,431.28270486011047,423.87837299847416,429.7369384765625,8788310,0.012590560879713442,0.01251195884294589
2015-10-21,429.3743431509645,437.7137377421436,429.3743431509645,434.4886779785156,7278098,0.011057321529767128,0.010996636284451775
2015-10-23,435.7863218780509,440.06096307412935,429.4124707814632,438.8778076171875,6033362,0.010101827414911169,0.010051144993936143
2015-10-26,440.44267574432274,442.1601731800675,436.3016079117136,439.7366027832031,3195942,0.0019567978856764867,0.001954885850598277
2015-10-27,438.9160631209919,440.8243938302135,436.6642235660892,438.6870727539063,5263748,-0.0023867242859795246,-0.0023895770524701753
2015-10-28,436.8168526584168,441.96934502267067,434.7176891026096,440.1373291015625,5255472,0.0033059017183980632,0.003300449238915003
2015-10-29,440.0992401049683,441.1679239898053,433.5918600261978,437.02685546875,5887324,-0.007067052547353403,-0.007092142440815877
2015-10-30,437.0077539566823,437.0077539566823,431.2827615467695,433.3628234863281,4044676,-0.008383997314059477,-0.008419340704104578
2015-11-02,431.2827419203414,433.4964241874791,425.2142409239721,431.74072265625,3544988,-0.0037430548772703354,-0.0037500776370380973
2015-11-03,432.58036636116265,439.08774540161966,432.58036636116265,437.1985168457031,3614682,0.012641369931181146,0.012562134875335446
2015-11-04,438.9542448074888,441.8167410303749,432.16061505923705,433.8781127929688,3205572,-0.007594728538171558,-0.0076237153468490994
2015-11-05,436.2252223180229,437.0076564087674,427.2370141948528,428.5728454589844,2345306,-0.012227552341447345,-0.012302923896171554
2015-11-06,428.611081379061,436.5879131377075,428.5729240825336,434.4505920410156,3026172,0.013714696682979088,0.013621501360684126
2015-11-09,427.4660446883221,435.0993669148993,425.634028717903,433.0383605957031,6125676,-0.0032506146180580897,-0.003255909342942611
2015-11-10,430.32853679620746,430.32853679620746,419.8708761183504,421.3021240234375,4680052,-0.02710207141030374,-0.027476106112183665
2015-11-13,419.8136995483841,422.1227985926429,416.0161396618271,420.1381530761719,3520868,-0.0027627939212594432,-0.0027666174804796997
2015-11-16,413.5924411631276,417.54267562270894,407.3140064321106,412.2756652832031,6808334,-0.018714053306992273,-0.018891376984019843
2015-11-17,412.1994034366904,413.3062444861612,401.51275223648,405.1385803222656,7184106,-0.017311438830702852,-0.01746303388777495
2015-11-18,397.3143646240234,398.89828807575,385.95979944864905,389.2993774414063,10125252,-0.0390957653755416,-0.03988052677298341
2015-11-19,393.2115608214313,401.51279979048365,390.7498094336672,399.9098205566406,8539622,0.02725522754485099,0.026890417641493913
2015-11-20,399.9860347575604,405.7873402897615,397.7151403145839,401.6653747558594,6082978,0.0043898751892994525,0.004380267793793643
2015-11-23,400.7494445030126,405.48211392754536,396.1694508515496,402.1615905761719,5616350,0.0012353960572630829,0.001234633583460745
2015-11-24,400.7494708410652,401.0548224072729,395.7878107258901,397.3717346191406,4325802,-0.011910277036076167,-0.011981772640972254
2015-11-26,397.29527037243736,404.37519449011,396.95180818718393,401.6653747558594,9853968,0.010805096997736907,0.010747139057511573
2015-11-27,403.8027820607292,408.3827758081098,398.84112216773343,406.98968505859375,5142478,0.013255586957104715,0.013168500409036185
2015-11-30,408.3826763951882,419.1838443227997,403.11566623181074,415.2145080566406,18105534,0.02020892248623629,0.020007432289103642
2015-12-01,415.2527133775487,417.9243760555293,409.5086199838506,411.8177185058594,5898550,-0.008180806510541982,-0.008214452937042548
