Date,Open,High,Low,Close,Volume,ret_1,log_ret_1
2015-03-19,187.3570639691896,187.6031429821561,182.76702686252392,183.2057037353516,13934612,-0.014390157568609174,-0.014494700019595656
2015-03-20,183.58015842661288,184.27562763376545,181.59007115481376,182.7670135498047,10405717,-0.0023945225317908436,-0.0023973939856249196
2015-03-23,183.2806195515905,184.885525727548,179.34324059116295,180.16709899902344,13251683,-0.014225294271018818,-0.014327443663519887
2015-03-24,180.19916701223235,182.8098156821211,180.19916701223235,181.45098876953125,9238431,0.007126105585541831,0.007100834878593946
2015-03-25,181.6756936001925,181.7826844767108,179.9637824379149,180.79833984375,10264941,-0.0035968331184472735,-0.003603317275645167
2015-03-26,179.98516947747746,181.72917779480815,176.3473799094531,177.46011352539062,20621346,-0.01846381068125047,-0.018636394504959273
2015-03-27,178.4444625104279,178.6798567145218,171.50055489934067,173.69393920898438,23326922,-0.021222652468704695,-0.021451090783903393
2015-03-30,174.7424670852265,174.9778469896794,170.4306066386598,173.49063110351562,17330588,-0.0011704962556242648,-0.0011711818213867996
2015-03-31,175.04204104238607,178.23046882202829,175.04204104238607,176.7539520263672,20235395,0.018809781842942686,0.018635065414864534
2015-04-01,176.51857308913966,179.53580146037353,173.99351702564954,178.904541015625,14588531,0.01216713382983925,0.012093709234952637
2015-04-06,178.89385230787886,179.32183011568313,175.76963288075356,176.465087890625,12334096,-0.013635501430827035,-0.013729318686855221
2015-04-07,176.76468396343515,178.91525789512409,176.76468396343515,178.2198028564453,21275454,0.009943694737555742,0.00989458151460431
2015-04-08,178.35887501419583,186.0624323295186,178.23048596339785,185.2920837402344,24821205,0.03968291273156521,0.03891577506012228
2015-04-09,185.20649592340592,192.37508476493576,183.77277529820063,191.54052734375,27276420,0.03372212928575746,0.03316600620465641
2015-04-10,191.5084421977133,194.4721754262888,190.2566202712233,193.5199279785156,25323219,0.010334108724746605,0.010281076868245023
2015-04-13,194.04417985370733,197.8852665590753,192.32158390514024,197.4037933349609,20177342,0.020069588682755768,0.019870849167795072
2015-04-15,197.08279165966744,201.0629662049741,194.12977229541912,197.64987182617188,22231264,0.0012465742783038802,0.0012457979496887618
2015-04-16,197.8317812959492,200.72062078921024,196.6548530362488,198.6556396484375,20177302,0.005088633819859911,0.005075730477859826
2015-04-17,200.08933369628787,202.06872201034483,197.42518950168795,198.3346405029297,23958678,-0.0016158571993016846,-0.0016171641045838953
2015-04-20,200.5708291299788,200.60292639584847,187.9883437966285,189.5183563232422,37628162,-0.04445156003677164,-0.04546982065459288
2015-04-21,190.48127236104125,191.6261175138616,186.69369560355148,187.5496368408203,17707007,-0.01038801475812734,-0.010442346778863531
2015-04-22,188.7159039369812,189.75374406692976,185.5274756448377,188.25582885742188,14761313,0.003765360618644742,0.0037582893932676413
2015-04-23,189.1331428421002,190.32076995759917,185.9661133932797,187.6780242919922,13337818,-0.0030692519266816154,-0.0030739717403820317
2015-04-24,187.66736348191137,189.26157047522764,185.88055861673672,188.0739288330078,12709854,0.0021094880048377895,0.002107266159105794
2015-04-27,188.32003086096185,189.91423792805557,186.47973046968715,187.3035888671875,11042925,-0.004095942327574265,-0.004104353675470487
2015-04-28,187.17517189242344,188.73728146053796,183.71926677201776,185.1422882080078,14687371,-0.011539024277384291,-0.01160611542832958
2015-04-29,184.45748504222655,186.2870857444471,181.3332664653236,181.8896331787109,16387960,-0.017568406768541878,-0.01772456287238001
2015-04-30,181.8896938443985,185.29210405504773,181.4510169215807,184.53244018554688,34802149,0.014529728608773107,0.014425183559437088
2015-05-04,185.3562608432488,191.2837262118975,184.1365364063222,190.6524658203125,15078502,0.033165039321064294,0.03262694438585479
2015-05-05,191.24094197032065,192.9742369563724,189.4006418273927,190.9092559814453,17846755,0.0013469018616041328,0.0013459956029614327
2015-05-06,190.44917202037573,191.89359158330777,186.59738651922365,188.36279296875,22438208,-0.01333860424736455,-0.013428362489009187
2015-05-07,187.23936122445215,187.9776124974505,184.02953519601596,186.3299102783203,16735535,-0.010792379208174885,-0.010851039369580729
2015-05-08,188.7317017500909,193.6612652260249,186.58653415905832,192.78369140625,17104443,0.034636313183909584,0.03404997673791608
2015-05-11,193.4662400168806,194.89635656004145,191.41857742185712,194.13796997070312,14214007,0.007024860633046304,0.007000301250004148
2015-05-12,193.9104381338344,193.9104381338344,187.4641016894681,188.2333221435547,16650201,-0.030414698515903393,-0.030886823142452734
2015-05-13,189.2408906213158,192.5561611394764,185.74144403277268,191.78692626953125,16701434,0.01887871969483923,0.01870272821206913
2015-05-14,191.9819387909339,192.02528880195328,188.580011599853,190.29180908203125,12329713,-0.007795720055489119,-0.007826265533975127
2015-05-15,191.0935565765658,192.18780811864852,188.5366868611301,189.37091064453125,8331715,-0.004839401348604611,-0.004851149168245189
2015-05-18,189.57678431198897,193.7154452956241,188.99173988818583,193.1845703125,9847540,0.0201385717319984,0.01993847270798805
2015-05-19,193.11955678939376,196.04479321846367,192.11197631701208,194.05130004882807,14513036,0.00448653707139246,0.004476502566204384
2015-05-20,195.10219629776827,197.39903808640716,194.5171374996748,196.93316650390625,8708891,0.014851054614697379,0.014741857503790848
2015-05-21,197.45322393762729,198.3524655180063,193.7370993195459,194.31130981445312,10759523,-0.013313433871999014,-0.013402852162545614
2015-05-22,194.36549116802365,196.22897776723445,194.36549116802365,195.8497772216797,8349048,0.007917539173070365,0.007886359926930544
2015-05-25,195.01550211500432,196.7489817307363,193.3578741656461,193.82374572753903,6617337,-0.010344824093659333,-0.01039870369184358
2015-05-26,193.9321105709988,194.148802784232,191.2669019388558,191.67860412597656,9510249,-0.01106748604775154,-0.011129186338562684
2015-05-27,191.9819203700557,193.04368455208797,190.72516071172103,191.8302459716797,8078236,0.0007911255739501133,0.0007908127990651703
2015-05-28,191.94942800170307,193.76957872815927,188.94835475895533,189.77175903320312,26538868,-0.010730773596466459,-0.010788763572099786
2015-05-29,190.6601639082406,192.0794463634778,189.18671202316236,190.0317840576172,29277517,0.00137019873630706,0.0013692608706290656
2015-06-01,190.6818718243253,196.0773072815315,190.2485018298925,195.50308227539065,19594976,0.02879149003892212,0.028384802731900093
2015-06-02,196.26147794308244,199.0891950200791,193.1628992028949,194.7230224609375,20178960,-0.003990012870254134,-0.003997994209110571
2015-06-03,194.7988503909652,197.2798829353339,192.52367617228165,194.22463989257807,15546279,-0.0025594434703242186,-0.002562724445272062
2015-06-04,195.925606785894,198.5258121341296,193.4012386509135,197.76742553710935,15931395,0.018240660126803254,0.018076295028798966
2015-06-05,197.16069580887057,198.68831721894924,195.97975877137048,196.69482421875,13066337,-0.00542354897651276,-0.005438309813201811
2015-06-08,196.48897776595527,197.18237548189444,191.353570542538,191.8627777099609,10846953,-0.024566210768287577,-0.024872994895776157
2015-06-09,191.45106541832607,192.9895207266513,190.10763453551544,191.48358154296875,9153355,-0.0019763925630503776,-0.0019783482039996726
2015-06-10,191.9819586177408,197.1607160745957,191.7652808626073,196.27230834960935,13509379,0.02500855043577732,0.024700954444141384
2015-06-11,196.31562680186408,197.07402780771488,189.3058995312586,190.06430053710935,14676438,-0.031629565396673276,-0.03214058453368226
2015-06-12,190.46519625076468,193.43375398751428,190.3026734606885,192.8162078857422,21543824,0.014478822908121858,0.014375005652967574
2015-06-15,193.91042849251477,196.0989459159432,192.8486786729517,195.39471435546875,12858570,0.013372872011125247,0.013284244420852914
2015-06-16,194.7988456845262,196.0989555384121,193.54208584379185,195.87142944335935,13929305,0.002439754265938454,0.0024367828974573343
2015-06-17,196.1097653491665,204.1920756177153,193.7154042560621,201.7760467529297,26232634,0.030145373045729507,0.029699931161738878
2015-06-18,202.06857516100897,212.7835927265047,202.0577412744451,212.12271118164065,49366799,0.051277961855304977,0.050006530624580756
2015-06-19,212.89197646651945,218.07071962847124,212.89197646651945,215.9580535888672,45710935,0.01808077214298054,0.01791925893261343
2015-06-22,216.0230546982476,218.56909070062144,213.75869978387632,214.88546752929688,19394187,-0.004966640705200365,-0.00497901545611235
2015-06-23,215.09130246423751,217.26897171965564,214.7337697106197,215.6005096435547,16007498,0.0033275498919456137,0.0033220258487647166
2015-06-24,215.60050485627715,218.0815373724735,213.7911878177322,214.71209716796875,18603004,-0.004120641815989812,-0.004129155055199008
2015-06-25,213.86706469485264,218.63410585294176,213.43369468694075,217.66986083984372,27175118,0.013775486853733865,0.013681467294197995
2015-06-26,216.6622451528934,219.7391557994032,215.68716640926317,216.83560180664065,20966796,-0.0038326805097601557,-0.003840044050459269
2015-06-29,214.06206482493343,215.35134090067027,210.6167871620475,214.70127868652344,20168946,-0.009843047462383292,-0.00989181050252433
2015-06-30,214.49544109035077,217.3014905092992,214.08373886653413,216.7056121826172,23184864,0.009335452067894767,0.009292146047453624
2015-07-01,216.9006074512966,218.94826994196328,216.9006074512966,217.9081878662109,14824266,0.0055493518210332216,0.005534010896838208
2015-07-02,218.634074342574,220.9634323752079,218.22237217117024,219.03494262695312,15931202,0.005170777526882109,0.005157454962375867
2015-07-03,218.79657650067608,219.67415025395047,217.34479228676173,218.24403381347656,13831096,-0.0036108796340481586,-0.0036174145959640036
2015-07-06,215.8388771251824,220.77926019965,215.6438526780452,220.05337524414065,12237733,0.0082904508272168,0.00825627380511005
2015-07-07,219.06744899447003,220.28087329623256,216.68392147550537,217.38815307617188,11294999,-0.012111707739142052,-0.012185652139844825
2015-07-08,215.78465132046463,218.569046763588,214.8745904469277,215.9471740722656,15190654,-0.006628599505150379,-0.006650666239268674
2015-07-09,215.81716140276956,216.90059342069063,213.0327803154196,213.9536895751953,16245867,-0.009231352554783467,-0.00927422554421252
2015-07-10,214.75545021392296,217.5506801542959,214.571274114658,217.073974609375,16110573,0.014583927205812586,0.014478604516806388
2015-07-13,217.07396088166905,219.3924851304981,215.6330104498397,218.20071411132807,9860248,0.0051905784835821756,0.0051771538654029345
2015-07-14,218.61240963096824,219.17578622860864,215.6438377578284,216.20721435546875,9942927,-0.009136082638309895,-0.009178072586051725
2015-07-15,216.6297465143353,219.8041621865967,216.58641096641105,219.09994506835935,13532911,0.013379436581309578,0.013290722341372874
2015-07-16,219.28413391398743,222.70774365060797,219.09995782458657,221.8193359375,14854295,0.01241164559987551,0.012335252585806027
2015-07-17,222.15516010101396,223.43358753325975,220.58420329252647,221.38592529296875,10195142,-0.0019538902805721348,-0.001955801614283104
2015-07-20,222.7077260389499,223.1735976338865,220.5625586035714,222.04684448242188,6348354,0.002985371308399598,0.0029809239366472224
2015-07-21,222.75105907623916,222.8485640559363,217.27978721741857,218.37403869628903,7923338,-0.016540679939379133,-0.016679004427769286
2015-07-22,217.7673530731437,228.37403313106284,217.68068196953556,227.6048126220703,17309440,0.04227047308777987,0.04140148074994158
2015-07-23,228.27651096672008,231.38592336156816,225.61130240891728,226.4997100830078,18642915,-0.004855356643523545,-0.004867182181254973
2015-07-24,227.08472996898809,227.44224820592956,221.25592574463863,222.11183166503903,13099664,-0.01937255644327629,-0.01956266366189751
2015-07-27,222.0793501437868,223.1627677677505,217.06311584112788,217.8431701660156,20118553,-0.019218523691528877,-0.019405600287193726
2015-07-28,218.4824016823122,220.3025381104985,216.70558633810427,218.90493774414065,13382878,0.004873999847302413,0.004862160364885409
2015-07-29,218.7424053680006,219.43580304164527,214.9721115673716,215.81716918945312,14790821,-0.014105522636938206,-0.014205951036607592
2015-07-30,216.7055815184026,218.4173935018678,215.0154517731475,216.71641540527344,11701228,0.004166703785420056,0.004158047113396675
2015-07-31,216.6839095610817,218.39572151149645,214.51707437087728,217.08477783203125,16634259,0.0016997439998671648,0.0016983010698776264
2015-08-03,216.9006000041972,219.6849811760605,216.5539011693605,217.21478271484372,9887787,0.0005988668763918792,0.0005986876271847644
2015-08-04,217.42066363874457,217.90820304975384,212.35025955003613,214.08372497558597,12006872,-0.014414570224569712,-0.014519469413380224
2015-08-05,214.13787988528327,216.85727230051697,213.2386383381826,214.029541015625,14345010,-0.0002530970533474175,-0.00025312908781195714
2015-08-06,214.73375016587335,214.9504423616188,211.8085284712884,212.12271118164065,8708037,-0.008909189941425644,-0.008949114078840253
2015-08-07,212.1335620722365,215.38382955320597,211.7326937727728,213.29283142089844,8608888,0.005516242144650851,0.005501083401599158
2015-08-10,213.3253116320468,214.25704032200144,208.99162691468877,209.94503784179688,9288894,-0.015695762285115156,-0.015820245048015266
2015-08-11,210.40011392792428,210.97432447335007,207.58321617792456,209.3166961669922,8762464,-0.002992886525273186,-0.002997374166386944
2015-08-12,208.79660770666425,209.31664869254163,203.80204167928224,204.31124877929688,9650325,-0.02391327342421834,-0.024203837320291504
2015-08-13,205.19971231090912,206.7056662499305,201.38606773144235,202.24197387695312,9340350,-0.010128051757830714,-0.010179689429244514
2015-08-14,203.73708183712884,210.61678886600288,202.44780575096135,209.5225372314453,12739366,0.03599926966160738,0.03536643887720439
2015-08-17,209.31667454329204,209.31667454329204,204.9938233699903,206.00140380859372,10857430,-0.01680551156633825,-0.016948326488841807
2015-08-18,207.14982656076893,207.14982656076893,204.1596013453357,204.5712890625,6630334,-0.006942257283948039,-0.006966466863193689
2015-08-19,204.5496097652096,208.23323248887783,203.5636971480745,206.84646606445312,8877298,0.011121682873387106,0.011060291720989854
2015-08-20,208.0057283317272,208.0057283317272,197.9949273876215,198.54747009277344,19008087,-0.04012152650987877,-0.04094859264791699
2015-08-21,197.18236299519964,197.5940651508793,194.3654656895752,196.7381591796875,20050521,-0.009112737181896646,-0.009154512154603202
2015-08-24,190.68186357670845,190.68186357670845,177.2474521882558,179.75015258789062,35635706,-0.08634830509052982,-0.0903058579361492
2015-08-25,182.1986656886669,186.48901500939652,178.3742024257681,183.78045654296875,49504268,0.02242169977078312,0.02217402876134522
2015-08-26,183.7046215820244,189.5550940551504,182.0144918398732,184.9180603027344,18955515,0.0061900148751652395,0.006170935427317974
2015-08-27,187.82163386495083,190.95271427782035,185.7089678510859,188.33084106445312,26997546,0.01845563789784288,0.01828739942570537
2015-08-28,189.5984260085142,191.3318912652094,187.66993632773065,189.03504943847656,10770215,0.0037392089901113756,0.003732235526262056
2015-08-31,189.13256689851065,189.13256689851065,185.00474009842287,185.45977783203125,20708942,-0.01891327358109285,-0.019094417188884768
2015-09-01,185.0264347233796,185.0264347233796,180.95277676894247,181.9820251464844,21645696,-0.018752058943457883,-0.018930108174046775
2015-09-02,184.1813215070348,185.719776786823,182.5778629081036,184.0838165283203,19652369,0.01154944495284127,0.011483259231571919
2015-09-03,185.05891477430148,186.5106991151108,182.96791659665965,185.0155792236328,11659978,0.005061621998526666,0.005048855052745027
2015-09-04,184.11632291823489,184.11632291823489,178.78589150241112,181.12608337402344,16199949,-0.021022531539941602,-0.02124665156830247
2015-09-07,181.63528233041905,182.88122264991,179.34927446033484,180.54103088378903,10234633,-0.003230084145452894,-0.003235312128164517
2015-09-08,181.1477484492565,184.82053727176373,178.785888839222,183.87796020507807,12900468,0.018482941550483023,0.01831420794405468
2015-09-09,186.56487626345157,190.40017390741428,184.28968743697357,189.39259338378903,17340694,0.0299907241333357,0.0295497965052023
2015-09-10,186.5648491442632,188.62334544474885,185.37307823145125,187.8649444580078,11074406,-0.008066043652961485,-0.008098750176628044
2015-09-11,188.9483629074899,189.83677053678613,185.52476795831817,186.55401611328125,10634833,-0.006978035995531817,-0.007002496345259873
2015-09-14,186.7273810665212,187.58328714040945,184.59304729022588,187.1824188232422,7964072,0.0033684759141252574,0.0033628153073164955
2015-09-15,186.78152687506463,188.51500657934807,185.3947460045314,187.8649444580078,11509788,0.003646312720267497,0.0036396810379432983
2015-09-16,188.970060930516,190.1076480464036,187.47494106283227,189.06756591796875,13424811,0.006401521387774167,0.006381118675708559
2015-09-18,190.3459802499021,194.90717674620063,190.06429919475207,194.01878356933597,34261453,0.02618755695789421,0.025850534094481445
2015-09-21,190.68187434251232,192.4586754322342,189.8259682305925,190.27017211914065,12732187,-0.019320868738751162,-0.019509956242057355
2015-09-22,190.68187731826092,191.7436273262008,182.9895994727421,183.726318359375,15745524,-0.03439243096741462,-0.03499777054624705
2015-09-23,182.66454680679405,185.65478648382367,182.01449910532168,184.25717163085935,15221260,0.0028893697768763715,0.0028852035712323954
2015-09-24,183.7479528023893,183.7479528023893,180.8769005321592,181.44027709960935,29076982,-0.01528784202165745,-0.015405905918909167
2015-09-28,181.97115954284,182.2095050578179,179.56596429662866,180.7685546875,11624639,-0.0037021681340387858,-0.003709038119621086
2015-09-29,179.84767346283888,184.2355137643385,179.00260128034913,182.1770172119141,15853471,0.007791523956414581,0.007761326786855946
2015-09-30,184.39804104189813,187.388266488164,181.68948222254548,186.8465576171875,17292020,0.025631885276953703,0.025308896089608922
2015-10-01,189.3709195017373,189.3709195017373,186.0448291708866,187.36659240722656,8663393,0.0027832184690526063,0.002779352488114473
2015-10-05,186.95490489445055,192.84869895510036,186.74904656219013,192.4153289794922,16015412,0.02694576715838748,0.02658912250085043
2015-10-06,194.07296126936305,195.12387725650683,191.9277792818145,194.59300231933597,12330294,0.011317566804024626,0.011254002292302482
2015-10-07,193.867077228364,198.92664652328105,193.0653552176052,198.0057373046875,11515191,0.0175378094005203,0.017385796760220618
2015-10-08,198.24413165514807,198.24413165514807,192.0361404634542,192.6536865234375,10753149,-0.02702977627872649,-0.027401799811908743
2015-10-09,193.7262747266508,196.19647348713048,191.00689654478077,192.2744903564453,9327873,-0.0019682788003438922,-0.0019702184066036537
2015-10-12,192.41531954217825,195.3622236602024,192.41531954217825,193.22789001464844,6212395,0.004958534314331908,0.0049462812711226125
2015-10-13,191.7760860166331,194.2137827189933,191.31021444842796,193.6287384033203,6162561,0.00207448515140074,0.0020723363782978125
2015-10-14,194.10545021862796,196.09894319037795,193.70458195408665,195.6547393798828,8002587,0.010463327878232676,0.010408966137423249
2015-10-15,196.6839853217014,197.3990362863973,195.0371912005,195.81724548339844,9048478,0.0008305758604707503,0.0008302311232145078
2015-10-16,195.9906047769224,198.2224578857422,195.81726257991463,198.2224578857422,15246935,0.012282944724333111,0.0122081214359222
2015-10-19,203.89956954854145,209.2083188620776,203.89956954854145,208.77496337890625,33505855,0.05323567069906199,0.051867016941396324
2015-10-20,209.0999823406491,209.46834896995227,206.4997770900626,207.301513671875,18091895,-0.007057597727161746,-0.007082620372683016
2015-10-21,207.04150538610523,211.2235019547477,206.4997965106401,206.93316650390625,14404450,-0.001776866755308859,-0.0017784472555449585
2015-10-23,208.8724422386834,210.8442672983693,203.93204570374445,207.07395935058597,12153422,0.0006803783514184314,0.0006801469990000623
2015-10-26,208.4282568385237,208.6666023454749,203.96456534631585,204.3004302978516,10938775,-0.013393905546755236,-0.01348441297347685
2015-10-27,203.4228493715546,205.47051173963425,203.1194860907597,203.5853576660156,11601798,-0.0035001034055263114,-0.003506243098009847
2015-10-28,203.01113877040396,204.7446183636427,201.4943513585536,203.02197265625,11958727,-0.002767315961346495,-0.0027711520589252968
2015-10-29,202.8161642066358,204.76632185700265,202.5886380997092,203.8995819091797,13280382,0.0043227303993131905,0.00431341423811379
2015-10-30,204.137925328444,207.1281650994893,203.7045698234833,205.3513641357422,13366359,0.007120084371772473,0.0070948562511556545
2015-11-02,205.63302896102584,208.34158743976616,204.80963910221067,207.9732208251953,7222044,0.012767661420159948,0.012686842020596088
2015-11-03,208.72078391244088,210.28090697028475,208.2874139856285,209.57667541503903,11373522,0.007709908917511221,0.0076803394577310115
2015-11-04,209.7500116479195,211.2667990118888,205.02629292348004,206.13137817382807,10033187,-0.016439316228239687,-0.016575941204180628
2015-11-05,205.6330434218748,206.0664133875281,202.16611262558703,202.9461669921875,10767454,-0.015452335349713353,-0.015572966990839135
2015-11-06,203.56371777200965,206.87898868432345,203.2278672507946,206.36978149414065,8367190,0.016869569663195305,0.016728858756323798
2015-11-09,202.2744339208214,209.09997050934973,200.09675039429197,208.28741455078125,17031699,0.009292218282912934,0.00924931121899719
2015-11-10,207.3665131814007,207.90822199595743,198.5474688015308,199.9450836181641,11486238,-0.04005201634774369,-0.04087617968381094
2015-11-13,198.2766407639204,203.3687127909159,198.15746799539855,202.1769561767578,13682323,0.011162427793703245,0.011100587661710282
2015-11-16,200.64931578292465,204.1162464203342,200.37845414262804,202.44778442382807,15346549,0.001339560413766927,0.0013386640031573399
2015-11-17,203.26035648677436,203.444532567793,200.69265291728763,201.02850341796875,8588142,-0.007010602807527078,-0.007035292544349643
2015-11-18,200.99599740979767,201.79773396818385,197.17153408830825,197.61573791503903,11249222,-0.016976525442434665,-0.017122278593589623
2015-11-19,199.1108291319185,203.40116343837028,198.75329645155875,202.54525756835935,12183206,0.024944975057804575,0.02463892827896008
2015-11-20,202.38279382802455,206.45645132438895,200.55180894641563,205.16717529296875,11304265,0.012944848751763605,0.012861780301488174
2015-11-23,205.8497060504887,207.5615034275395,205.02630178764704,206.66226196289065,10499517,0.007287163103878447,0.007260740019394157
2015-11-24,206.499763404571,210.53008489199323,206.07722736726575,209.6850128173828,14806176,0.01462652554840882,0.014520589656932857
2015-11-26,210.4000850367789,214.93961379970935,209.80420679653648,214.22454833984372,23805828,0.021649308462567296,0.02141829049015339
2015-11-27,214.30037994321728,215.058780930578,211.07179496482988,212.14437866210935,10891864,-0.009710230194694636,-0.009757681907809446
2015-11-30,212.02520639572316,213.3036484048285,208.51492589455523,209.5550079345703,29919205,-0.01220570040021296,-0.012280801696285771
