Date,Open,High,Low,Close,Volume,ret_1,log_ret_1,ret_5,ret_10,ret_20,sma_5,price_sma_5,sma_10,price_sma_10,sma_20,price_sma_20,sma_50,price_sma_50,sma_100,price_sma_100,sma_200,price_sma_200,vol_10,vol_20,vol_60,roc_10,roc_20,day_of_week,month,target,prediction,actual,signal,strategy_ret,equity_curve
2023-12-29,825.9057143332578,834.6174011041943,825.4190285852712,831.8676147460938,25011426,0.0023457386006158,0.0023429916507368,0.01336941197919,0.0358149192768784,0.0965166278602673,824.552734375,0.0088713311667547,816.65625,0.0186263984951975,804.1642333984375,0.0344499048789825,760.8820568847656,0.093293772956035,765.4863446044922,0.0867177717923879,779.6198754882812,0.0670169410766874,0.0075747957291787,0.0101170956196621,0.0090832256052356,0.0358149192768784,0.0965166278602673,4,12,0,0,0,,,1.0
2024-01-01,830.2858079331686,831.8188797770368,823.472208102533,826.4409790039062,14239686,-0.0065234367175645,-0.0065448073214235,0.0163089389777457,0.025082108186502,0.0917447481125037,827.2051513671875,-0.0009238002955109,818.67841796875,0.009481819557936,807.6367309570312,0.0232830520531086,762.4092749023438,0.0839859983468382,765.8243469238281,0.0791521349818189,779.8292398071289,0.0597717254206902,0.0082121815360554,0.0103163928791663,0.0089688015003776,0.025082108186502,0.0917447481125037,0,1,0,0,0,0.0,-0.0,1.0
2024-01-02,826.7817032735886,828.7284461026671,821.8661301022644,826.9276733398438,29242092,0.0005889039245416,0.0005887305886743,0.0098961509046917,0.0262123646610872,0.055734965338539,828.8257934570313,-0.0022901315718837,820.790625,0.0074769961460559,809.8195129394531,0.0211258930255855,764.1550158691406,0.0821464966755551,766.0526019287109,0.079465915601443,780.0406768798828,0.060108399279261,0.0081744043016052,0.0074782455989298,0.0088251432414324,0.0262123646610872,0.055734965338539,1,1,0,0,0,0.0,0.0,1.0
2024-01-03,828.3390555600513,829.653083176837,812.2540695245034,814.176513671875,28389762,-0.0154199213293572,-0.0155400447789927,-0.0178478302885278,0.0120998555993052,0.0303010970363759,825.8667236328125,-0.0141550805068337,821.7639892578125,-0.0092331565815997,811.0167572021485,0.0038960433821702,765.6924548339844,0.0633205388557771,766.15796875,0.0626744703839836,780.2895236206055,0.0434287389814376,0.0099410113974286,0.0083512913970643,0.0090945231717457,0.0120998555993052,0.0303010970363759,2,1,0,0,0,0.0,-0.0,1.0
2024-01-04,816.6586975811834,824.9079973714623,813.1058678027235,822.91259765625,26734056,0.0107299631439574,0.0106728055915277,-0.008444467749514,0.0204284746060319,0.0387332733018137,824.4650756835938,-0.0018830124806155,823.4114196777343,-0.000605799251217,812.5510345458985,0.0127518920902516,767.3282055664063,0.0724388751600939,766.3572662353515,0.0737976057808136,780.6304080200196,0.0541641591229764,0.0103869508137607,0.0086007156516508,0.0091658445689092,0.0204284746060319,0.0387332733018137,3,1,0,0,0,0.0,0.0,1.0
2024-01-05,821.1118889384027,829.7505611476026,811.8405014795056,818.7027587890625,31889470,-0.0051157788557103,-0.0051289092529763,-0.01582566230932,-0.0026678301293868,0.0317397660391394,821.8321044921875,-0.0038077676523218,823.1924194335937,-0.0054539625712544,813.810336303711,0.0060117477833627,769.0427990722657,0.0645737269456316,766.5115460205078,0.0680892715048004,780.9603482055664,0.0483282034359591,0.0089339388935743,0.0087444597069739,0.0090441333842135,-0.0026678301293868,0.0317397660391394,4,1,0,0,0,0.0,-0.0,1.0
2024-01-08,816.901975342009,818.7757034690097,807.8982895845903,809.5773315429688,17998470,-0.0111462031221087,-0.011208787531035,-0.0204051443350049,-0.0044289916110509,0.0062000166282518,818.459375,-0.0108521494509501,822.8322631835938,-0.0161089109332451,814.0597595214844,-0.005506264037852,770.6678405761719,0.0504880169097325,766.6458709716796,0.0559990762317363,781.2986715698243,0.0361944298667826,0.0091479102589895,0.0086790715333153,0.0091808205646452,-0.0044289916110509,0.0062000166282518,0,1,0,0,0,0.0,-0.0,1.0
2024-01-09,811.3781093874959,816.5613241836867,801.4497088247701,803.2747802734375,25326888,-0.0077849898014303,-0.0078154510311005,-0.0286033396014859,-0.0189902516618687,-0.0003028521195205,813.7287963867187,-0.0128470519412625,821.277294921875,-0.0219201416619583,814.0475921630859,-0.0132336389092717,772.4890173339844,0.0398526868973503,766.8001495361328,0.0475673234536659,781.5814242553711,0.0277557210865575,0.0090179679512392,0.0088627034557355,0.0091937922019371,-0.0189902516618687,-0.0003028521195205,1,1,0,0,0,0.0,-0.0,1.0
2024-01-10,799.6246893784266,807.8739890989318,798.8460040583302,805.92724609375,16115824,0.0033020653522939,0.0032966255063602,-0.0101320382492015,-0.0277990336385808,0.013061385512076,812.0789428710938,-0.0075752447854324,818.9728332519531,-0.0159292062306903,814.5671325683594,-0.0106067212009494,774.307275390625,0.0408364633887408,767.0194006347656,0.0507260252175958,781.8275183105469,0.0308248650997604,0.0077947028240348,0.0085694962574628,0.0091702150208831,-0.0277990336385808,0.013061385512076,2,1,0,0,0,0.0,0.0,1.0
2024-01-11,807.8983430417109,809.309743595266,799.6246853117656,802.5447998046875,18314010,-0.0041969623256402,-0.0042057942923047,-0.0247508640766617,-0.0329863239527078,0.0110981780477581,808.0053833007812,-0.0067581028653381,816.2352294921875,-0.016772652285564,815.0075836181641,-0.0152916169910333,775.9026318359375,0.0343369990970507,767.2277026367187,0.0460320932711306,782.0829235839843,0.0261633077563365,0.0076774045959555,0.008615280251848,0.0090989840114002,-0.0329863239527078,0.0110981780477581,3,1,0,0,0,0.0,-0.0,1.0
2024-01-12,804.0048258385641,805.95156875827,795.0497965259408,798.7485961914062,19773552,-0.0047302077269768,-0.0047414305644344,-0.0243729025991927,-0.03981284758248,-0.0054238222279509,804.01455078125,-0.0065495762293442,812.9233276367188,-0.0174367384517313,814.7897888183594,-0.0196875229011114,777.5057727050781,0.0273217566120707,767.4413568115234,0.0407943083885322,782.2767645263672,0.0210562711459441,0.0074187066817398,0.0082686606234227,0.0091065349178673,-0.03981284758248,-0.0054238222279509,4,1,0,0,0,0.0,-0.0,1.0
2024-01-15,801.9120099654888,818.0700109690749,799.9166104629336,814.1278686523438,28320356,0.019254209064365,0.0190711922788389,0.0056208800964105,-0.0148989591082514,0.0098094517740312,804.924658203125,0.0114336296638788,811.6920166015625,0.0030009560288393,815.1852172851562,-0.0012970655139378,779.435966796875,0.0445089825634252,767.8406823730469,0.0602822790481016,782.5562829589844,0.0403441725290116,0.0103537735782099,0.0093196720977471,0.0093658172277502,-0.0148989591082514,0.0098094517740312,0,1,0,0,0,0.0,0.0,1.0
2024-01-16,814.2252545636514,819.4084696501124,806.9736250528656,817.2183837890625,25322500,0.0037961053241362,0.0037889182990475,0.0173584480156074,-0.0117414011694236,0.0141631936025785,807.71337890625,0.0117677942832685,810.7210876464844,0.0080142187511609,815.7558563232421,0.0017928494836827,781.4060705566407,0.0458306053431485,768.276996459961,0.0637027889089636,782.881687927246,0.0438593677580148,0.0104730005287744,0.0093440837675818,0.0091512110419672,-0.0117414011694236,0.0141631936025785,1,1,0,0,0,0.0,0.0,1.0
