Date,Open,High,Low,Close,Volume,ret_1,log_ret_1,ret_5,ret_10,ret_20,sma_5,price_sma_5,sma_10,price_sma_10,sma_20,price_sma_20,sma_50,price_sma_50,sma_100,price_sma_100,sma_200,price_sma_200,vol_10,vol_20,vol_60,roc_10,roc_20,day_of_week,month,target
2015-10-21,252.62772241280368,253.8001632063356,249.43222561492223,251.73114013671875,7273204,9.123453173076612e-05,9.123037011399623e-05,0.009449354559355916,0.006665213997297137,0.03993540058194944,251.5886260986328,0.0005664566013809935,250.18627624511714,0.006174854651451955,247.5212532043457,0.017008183652405418,242.2315643310547,0.039216919693756846,243.08688156127928,0.03556036640035787,238.7710083770752,0.05427849824705899,0.0062423862006505655,0.011132821119212042,0.012266085177740995,0.006665213997297137,0.03993540058194944,2,10,0
2015-10-23,252.75412704927675,256.0300799988523,251.9610128234946,254.83465576171875,4467048,0.012328691727667929,0.01225331232835703,0.02245973380534716,0.02345123038665564,0.07553465216841926,252.70818481445312,0.008414729221481121,250.7702011108398,0.01620788527853234,248.4161033630371,0.02583790789641971,242.2952438354492,0.05175261275365961,243.27086441040038,0.04753463337808572,238.9590050506592,0.06643671247163896,0.006945935672558013,0.009912576175107803,0.012287689892828194,0.02345123038665564,0.07553465216841926,4,10,0
2015-10-26,256.0876015527271,256.14507442242007,252.1909522127142,253.2254638671875,4887984,-0.006314650924228782,-0.006334672663743665,0.001318185731868926,0.014132506255454924,0.04984772973704765,252.7748565673828,0.0017826428859413213,251.1230850219726,0.008371905932228252,249.01727218627929,0.016899195963243185,242.32651062011718,0.04497631406146918,243.50127548217773,0.039934856052618484,239.12383903503417,0.05897205769637748,0.007457998659264742,0.009550204246229493,0.012226013892588776,0.014132506255454924,0.04984772973704765,0,10,0
2015-10-27,251.85761557830745,256.09910204864724,251.85761557830745,255.38644409179688,8984032,0.00853381880166193,0.008497611614547594,0.011933030215050877,0.028087661809957254,0.05659141220080155,253.3771759033203,0.007929949417556204,251.82080841064453,0.0141594163868215,249.70120162963866,0.02276818223162036,242.5124932861328,0.05308572202288353,243.76071212768554,0.04769321463920573,239.30877601623536,0.06718377964739064,0.007370854879346058,0.009644676977760504,0.012275894513515682,0.028087661809957254,0.05659141220080155,1,10,0
2015-10-28,254.04154919290656,258.3979807933922,254.04154919290656,255.5243377685547,7694760,0.0005399412535311843,0.000539795537702184,0.015161057440351788,0.03265655427207981,0.062213209988533524,254.14040832519532,0.005445530887746575,252.62887420654297,0.011461332641036437,250.4494972229004,0.020262929660176843,242.66858917236328,0.052976566271047965,244.0000793457031,0.04723055194799275,239.51140159606933,0.06685667599027623,0.0070507328427415845,0.00949791520772523,0.012273575396063522,0.03265655427207981,0.062213209988533524,2,10,0
2015-10-29,255.1794742133044,256.2139855952502,252.88056003120255,253.6966857910156,6702368,-0.007152555382785142,-0.007178257537758148,0.007808114853129933,0.017331251058173347,0.03639181840780936,254.53351745605468,-0.0032877071491520526,253.06107177734376,0.0025117020536098433,250.8949119567871,0.011167120976574685,242.67663513183595,0.0454104312646042,244.22847122192383,0.038767857497205016,239.70175148010253,0.05838478118953083,0.007544302783872629,0.009110399910395308,0.012308404963876777,0.017331251058173347,0.03639181840780936,3,10,0
2015-10-30,253.34033447555,255.63924858149875,250.6850774580127,252.78858947753903,8097460,-0.003579456746331422,-0.0035858783300646638,-0.008028995420830354,0.014250409284640497,0.028817120884988334,254.12430419921876,-0.005256147088680607,253.41624450683594,-0.002476775040678114,251.24894180297852,0.0061279767529045515,242.71387634277343,0.04150859970007459,244.46672073364257,0.03404090634063639,239.86491432189942,0.05387897263830754,0.007705726846960839,0.009176103554726051,0.012168628615280598,0.014250409284640497,0.028817120884988334,4,10,0
2015-11-02,251.74262658463047,251.93802869137957,247.47812924931432,248.9954071044922,3156552,-0.015005354398656023,-0.015119073762544784,-0.01670470535662205,-0.015408539529009335,0.014470956007786473,253.27829284667968,-0.016909801839118166,253.02657470703124,-0.015931795334962695,251.42653198242186,-0.009669325105671978,242.69893218994142,0.02594356249422236,244.67068954467774,0.017675666700668335,239.99678970336913,0.037494740709845154,0.007760650403581916,0.009880396403634136,0.012279200466851683,-0.015408539529009335,0.014470956007786473,0,11,0
2015-11-03,250.80003647524947,251.04143369435343,248.0988122573844,249.40921020507807,2548592,0.0016618904958847214,0.0016605110839508208,-0.023404663892694022,-0.011750922239047945,-0.012245706001895451,252.0828460693359,-0.010606179301555607,252.73001098632812,-0.013139716839681959,251.27192916870118,-0.0074131597977763475,242.71295501708985,0.027589195589154736,244.8474220275879,0.018631146449139102,240.14054573059082,0.03859683272680492,0.007821316118231824,0.007382344747578684,0.012261723597854898,-0.011750922239047945,-0.012245706001895451,1,11,0
2015-11-04,250.59320014831184,252.44380958534495,247.8804696632069,248.673583984375,2696444,-0.002949474961643106,-0.00295383323477244,-0.026810572503605745,-0.012055991692989765,-0.003913611447834642,250.71269531249996,-0.008133259169757268,252.42655181884766,-0.01486756368310238,251.22307739257812,-0.010148324885850823,242.7451400756836,0.024422502987466732,245.05193756103515,0.014779097277848763,240.2848448944092,0.03491164452611306,0.0078284261956116,0.006970193832663813,0.012258787630406344,-0.012055991692989765,-0.003913611447834642,2,11,0
