Date,Open,High,Low,Close,Volume,ret_1,log_ret_1,ret_5,ret_10,ret_20,sma_5,price_sma_5,sma_10,price_sma_10,sma_20,price_sma_20,sma_50,price_sma_50,sma_100,price_sma_100,sma_200,price_sma_200,vol_10,vol_20,vol_60,roc_10,roc_20,day_of_week,month,target
2015-10-21,429.3743431509645,437.7137377421436,429.3743431509645,434.4886779785156,7278098,0.011057177930212658,0.01099649425534857,0.04671043630367988,0.013827531343944877,0.040029976607347306,424.30205078125,0.02400796125898852,424.6719085693359,0.02311612614606684,427.83130035400393,0.015560754014498634,422.19454528808603,0.029119591495528674,402.88977294921875,0.07843064567757008,400.43024032592774,0.08505460932437625,0.0194697653836839,0.0196562644930428,0.018121850395774228,0.013827531343944877,0.040029976607347306,2,10,0
2015-10-23,435.786352180661,440.0609936739788,429.4125006408646,438.8778381347656,6033362,0.010101897652824432,0.010051214529411594,0.057525061084106044,0.025019160553571673,0.04788037222575259,429.0766845703125,0.02284242867744779,425.74314270019534,0.030851220177654515,428.83397369384767,0.023421335661452103,422.7578564453126,0.03813053132825295,403.46412109375,0.08777414196090749,400.78577529907227,0.09504345010066406,0.019625861659865605,0.019736752350699993,0.017933894211672567,0.025019160553571673,0.04788037222575259,4,10,0
2015-10-26,440.4426451777433,442.1601424942944,436.301577632523,439.736572265625,3195942,0.0019566586786632367,0.001954746915443374,0.05228777644184435,-0.00398687603192005,0.041653449568614054,433.4467529296875,0.014511169580633254,425.56712341308594,0.03329544993724798,429.71317901611326,0.023325775747585098,423.1632421875001,0.03916533485387519,404.11998107910154,0.08813370497399875,401.1094680786133,0.0963006542130318,0.016899721974609865,0.01969559290626055,0.0179266789123243,-0.00398687603192005,0.041653449568614054,0,10,0
2015-10-27,438.9159409869598,440.824271165164,436.6641020586604,438.68695068359375,5263748,-0.0023869326506625876,-0.002389785915673879,0.033679281074533884,0.0330131148719055,0.0170271768645589,436.30540771484374,0.005458431013320109,426.9690826416016,0.027444301047502728,430.08040618896484,0.020011477785964127,423.2810113525391,0.03639648110324378,404.7425268554687,0.083866709267856,401.44402450561523,0.09277240139230813,0.010617553006479853,0.019167747538380284,0.01774827677973417,0.0330131148719055,0.0170271768645589,1,10,0
2015-10-28,436.8169132331126,441.969406311878,434.71774938620814,440.1373901367188,5255472,0.0033063200326903797,0.003300866174771151,0.0242017574395903,0.058582402782562104,0.05269357440687927,438.38548583984374,0.003996264368832492,429.4048217773437,0.02499405645924524,431.1819808959961,0.02076944222509791,423.3249249267579,0.0397152735877051,405.3662585449219,0.08577707408754054,401.82467071533205,0.09534685700900858,0.0064002749752942135,0.017655772572077753,0.017633452061271985,0.058582402782562104,0.05269357440687927,2,10,0
2015-10-29,440.09911717647753,441.1678007628098,433.59173891534806,437.0267333984375,5887324,-0.007067467586234999,-0.007092560433762332,0.0058414765414149805,0.05282477076300185,0.03006662618950795,438.8930969238281,-0.004252433083299367,431.5975738525391,0.012579217017919087,431.8197998046875,0.012058116825826692,423.37280761718756,0.032250360759106034,405.9894320678711,0.07644854491034558,402.18105545043943,0.08664176861580719,0.007266317022039925,0.017547241811093305,0.017655501092436472,0.05282477076300185,0.03006662618950795,3,10,0
2015-10-30,437.00763085966014,437.00763085966014,431.282640062372,433.3627014160156,4044676,-0.008383999655877772,-0.008419343065722675,-0.012566450705712051,0.04423572453393754,-0.013819718495703848,437.7900695800781,-0.010112993582310326,433.4333770751953,-0.00016306002933286212,431.5161560058594,0.004279203419051525,423.4011108398438,0.02352754945874458,406.5975732421875,0.06582707309442215,402.50989990234376,0.07665103770405968,0.008322361274226423,0.015709927609328322,0.01769980208647072,0.04423572453393754,-0.013819718495703848,4,10,0
2015-11-02,431.282650464724,433.4963322624396,425.2141507552101,431.7406311035156,3544988,-0.0037429855112123267,-0.003750008010366049,-0.018183479988740592,0.033153522716517614,-0.02680783397819453,436.1908813476563,-0.010202529292659968,434.8188171386719,-0.0070792383260049885,430.92151336669923,0.0019008513416209905,423.22905822753916,0.02011103139189574,407.2043017578125,0.06025557500199552,402.7365675354004,0.07201745733100284,0.008635273815592521,0.015539061987079517,0.017491312432110884,0.033153522716517614,-0.02680783397819453,0,11,0
2015-11-03,432.58036636116265,439.08774540161966,432.58036636116265,437.1985168457031,3614682,0.012641584666787775,0.012562346930254627,-0.0033929293669922034,0.030172080285724823,-0.021760289457087745,435.8931945800781,0.0029945919822917944,436.09930114746095,0.0025205628519695544,430.43525390625,0.015712613867186143,423.08144897460943,0.033367258019249446,407.8015325927734,0.07208649772850473,402.95187408447265,0.08498941179772546,0.008211852955621948,0.015734992178959413,0.017218420296972233,0.030172080285724823,-0.021760289457087745,1,11,0
2015-11-04,438.9542756821056,441.8167721063304,432.160645456012,433.8781433105469,3205572,-0.007594658735606052,-0.007623645010097514,-0.01422112041930279,0.009636460913380551,-0.006361533712291867,434.64134521484374,-0.001755934893675648,436.51341552734374,-0.006037093301275109,430.2963638305664,0.008323982680436659,423.17754882812505,0.02528630006968524,408.4192984008789,0.06233506841951231,403.17577133178713,0.07615133190504575,0.008074168500033233,0.014960339155754314,0.01725556399052769,0.009636460913380551,-0.006361533712291867,2,11,0
2015-11-05,436.2252533805072,437.0076875269668,427.2370446173097,428.5728759765625,2345306,-0.012227551481400978,-0.012302923025478744,-0.01934402812417335,-0.01361554926926234,2.371264039680021e-05,432.95057373046876,-0.010111310665756434,435.9218353271484,-0.016858433680136065,430.2968719482422,-0.004006526851738412,423.05143798828135,0.01305145779562178,409.0261080932617,0.047788557983305946,403.3361213684082,0.06257003345629686,0.008204400822902155,0.014616309329698046,0.017315220662593788,-0.01361554926926234,2.371264039680021e-05,3,11,0
2015-11-06,428.6110512716738,436.5878824699953,428.5728939778268,434.4505615234375,3026172,0.013714553291507059,0.013621359909166613,0.0025102762740478735,-0.010087719694719777,0.014679054580190254,433.16814575195315,0.0029605495788664893,435.47910766601564,-0.00236187253182063,430.61112518310546,0.008916249757131567,423.480443725586,0.025904662093345854,409.62485076904295,0.0606059683824991,403.52064422607424,0.07665014848666485,0.008820588858211138,0.01492540032444422,0.017349897360095397,-0.010087719694719777,0.014679054580190254,4,11,0
2015-11-09,427.4659543136837,435.09927492642805,425.6339387305884,433.0382690429688,6125676,-0.003250755334545663,-0.00325605051834695,0.0030055960592276776,-0.01523253612531017,-0.019158681924046794,433.42767333984375,-0.0008984297054093204,434.80927734375,-0.004073069258320072,430.18820037841795,0.00662516698980542,423.9296124267579,0.02148624759678608,410.1758117675781,0.0557381898675815,403.7129602050781,0.07263900773211263,0.008781684884396498,0.013122969402752888,0.017153135882200094,-0.01523253612531017,-0.019158681924046794,0,11,0
2015-11-10,430.3285056247891,430.3285056247891,419.87084570444654,421.3020935058594,4680052,-0.027101936193876908,-0.02747596712903501,-0.03635973757306665,-0.03962930091867112,-0.007924472710287067,430.248388671875,-0.020793326370452503,433.07079162597654,-0.027174998516827364,430.0199371337891,-0.02027311497703277,424.30327514648445,-0.00707319932797823,410.6232147216797,0.02600651497850115,403.8613108825684,0.043185079019273154,0.011961472062398757,0.011623261302716183,0.01702734385129761,-0.03962930091867112,-0.007924472710287067,1,11,0
2015-11-13,419.8135775723409,422.1226759456956,416.01601878915744,420.1380310058594,3520868,-0.002763011430380713,-0.002766835592222487,-0.0316681365874959,-0.04543890062293299,0.010481582181339544,427.5003662109375,-0.0172218219842305,431.07085571289065,-0.025362013140394102,430.2378387451172,-0.023474940671690092,424.51599426269536,-0.010312834654062186,411.03533935546875,0.02214576407144042,403.98363082885743,0.03998775926603204,0.011702379926065341,0.010593377263230046,0.016954473697957696,-0.04543890062293299,0.010481582181339544,4,11,0
2015-11-16,413.5924105480787,417.5426447152548,407.3139762818057,412.275634765625,6808334,-0.01871384083323968,-0.018891160458214797,-0.03802676773186353,-0.056635204991560384,-0.006802175949353173,424.24091796875,-0.028203981974238457,428.5957458496094,-0.03807809863262379,430.0966598510742,-0.041434930212245646,424.3577905273438,-0.02847162472663567,411.3938006591797,0.0021435279409469654,404.02407669067384,0.02042343155026538,0.01252810527359544,0.011435764925429866,0.017093253427427627,-0.056635204991560384,-0.006802175949353173,0,11,0
