Date,Open,High,Low,Close,Volume
2015-02-09,192.84585048601593,196.4408438375023,190.87716126992885,191.88290405273438,8839692
2015-02-10,192.1610974324046,193.55200738136162,184.30773862743516,188.73728942871094,13651008
2015-02-11,189.5932293784795,193.60551573745482,188.95126984622166,192.73886108398438,9781008
2015-02-12,194.30099432270688,195.57421445450925,189.86074392554787,194.5470733642578,8709626
2015-02-13,195.58489758339235,197.040016389926,194.52565931328633,196.3338623046875,7393680
2015-02-16,196.5906123330974,197.76755468637614,192.58903975783755,193.18821716308594,12266698
2015-02-18,192.58905451039527,194.30096559739172,191.3907281770942,192.942138671875,9835036
2015-02-19,194.07627964075965,194.215382065177,189.92491934252845,193.02774047851562,9550637
2015-02-20,191.57261851615772,191.73311911328037,186.44761275465314,186.83279418945312,18717199
2015-02-23,186.15875879877476,187.61387772073877,181.26913240018587,182.19998168945312,14104463
2015-02-24,182.79912599269178,183.34479374629717,179.10784076900913,180.06007385253906,19946218
2015-02-25,181.6328984084374,183.28060077082046,179.97448267383797,180.42385864257812,15274116
2015-02-26,181.05513496456265,181.8896924488369,179.0222509816617,180.17779541015625,21459750
2015-02-27,181.36540416281517,184.24354442256953,180.73414371246815,183.07730102539062,18659378
2015-03-02,185.95545256868127,187.34637688895236,183.07731213428505,184.9390106201172,14579511
2015-03-03,185.9554786463608,193.9693253884384,185.61310777575596,192.7602996826172,20636925
2015-03-04,193.87298815397747,194.6540500885291,188.32000476800712,189.98910522460938,14476047
2015-03-05,190.98415056690584,192.3215793319759,187.9134268069372,189.36854553222656,10716702
2015-03-09,189.40066175287248,190.8236833587265,184.91761516803783,186.09454345703125,14065391
2015-03-10,185.94473446187305,187.41055224966092,183.04519614763234,183.84765625,15234060
2015-03-11,184.232809430609,186.0837940706917,182.40320867697636,183.16287231445312,11635873
2015-03-12,183.60157448825268,185.6130599730144,183.08798974561603,184.8426971435547,11782380
2015-03-13,185.95542554873873,186.08381458855538,181.2476988616737,181.9110565185547,12936157
2015-03-16,182.21067397823188,182.73494359136333,179.8140067677036,180.19918823242188,13839990
2015-03-17,182.00735617885903,184.00814260727708,179.96377340198245,183.35548400878906,19070082
2015-03-18,183.38759528846785,186.65091709935052,182.89542295907717,185.88055419921875,9269885
2015-03-19,187.35706396918957,187.6031429821561,182.76702686252392,183.20570373535156,13934612
2015-03-20,183.58015842661288,184.27562763376545,181.59007115481376,182.7670135498047,10405717
2015-03-23,183.28061955159052,184.88552572754799,179.34324059116295,180.16709899902344,13251683
2015-03-24,180.19916701223235,182.8098156821211,180.19916701223235,181.45098876953125,9238431
2015-03-25,181.67569360019246,181.78268447671076,179.9637824379149,180.79833984375,10264941
2015-03-26,179.98516947747746,181.72917779480818,176.3473799094531,177.46011352539062,20621346
2015-03-27,178.4444625104279,178.6798567145218,171.50055489934067,173.69393920898438,23326922
2015-03-30,174.7424670852265,174.9778469896794,170.4306066386598,173.49063110351562,17330588
2015-03-31,175.04204104238607,178.23046882202829,175.04204104238607,176.7539520263672,20235395
2015-04-01,176.51857308913966,179.53580146037353,173.99351702564954,178.904541015625,14588531
2015-04-06,178.89385230787886,179.32183011568313,175.76963288075356,176.465087890625,12334096
2015-04-07,176.76468396343517,178.91525789512409,176.76468396343517,178.2198028564453,21275454
2015-04-08,178.35887501419583,186.0624323295186,178.23048596339783,185.29208374023438,24821205
2015-04-09,185.20649592340592,192.37508476493576,183.77277529820066,191.54052734375,27276420
2015-04-10,191.50844219771332,194.4721754262888,190.25662027122334,193.51992797851562,25323219
2015-04-13,194.04417985370733,197.88526655907532,192.32158390514024,197.40379333496094,20177342
2015-04-15,197.08279165966744,201.0629662049741,194.12977229541912,197.64987182617188,22231264
2015-04-16,197.83178129594916,200.72062078921024,196.65485303624877,198.6556396484375,20177302
2015-04-17,200.08933369628787,202.06872201034483,197.42518950168795,198.3346405029297,23958678
2015-04-20,200.5708291299788,200.60292639584847,187.9883437966285,189.5183563232422,37628162
2015-04-21,190.48127236104125,191.6261175138616,186.69369560355148,187.5496368408203,17707007
2015-04-22,188.7159039369812,189.75374406692976,185.5274756448377,188.25582885742188,14761313
2015-04-23,189.1331428421002,190.32076995759914,185.9661133932797,187.6780242919922,13337818
2015-04-24,187.66736348191137,189.26157047522764,185.88055861673672,188.0739288330078,12709854
2015-04-27,188.32003086096182,189.91423792805554,186.47973046968715,187.3035888671875,11042925
2015-04-28,187.17517189242346,188.73728146053793,183.71926677201776,185.1422882080078,14687371
2015-04-29,184.45748504222658,186.2870857444471,181.33326646532362,181.88963317871094,16387960
2015-04-30,181.88969384439847,185.29210405504773,181.4510169215807,184.53244018554688,34802149
2015-05-04,185.35626084324878,191.2837262118975,184.1365364063222,190.6524658203125,15078502
2015-05-05,191.24094197032065,192.97423695637238,189.4006418273927,190.9092559814453,17846755
2015-05-06,190.44917202037573,191.89359158330777,186.59738651922365,188.36279296875,22438208
2015-05-07,187.23936122445218,187.97761249745054,184.02953519601593,186.3299102783203,16735535
2015-05-08,188.73170175009093,193.6612652260249,186.58653415905832,192.78369140625,17104443
2015-05-11,193.4662400168806,194.89635656004143,191.41857742185712,194.13796997070312,14214007
2015-05-12,193.91043813383442,193.91043813383442,187.4641016894681,188.2333221435547,16650201
2015-05-13,189.2408906213158,192.55616113947642,185.74144403277268,191.78692626953125,16701434
2015-05-14,191.9819387909339,192.02528880195328,188.580011599853,190.29180908203125,12329713
2015-05-15,191.0935565765658,192.18780811864855,188.5366868611301,189.37091064453125,8331715
2015-05-18,189.57678431198897,193.71544529562414,188.99173988818586,193.1845703125,9847540
2015-05-19,193.11955678939376,196.04479321846367,192.11197631701208,194.05130004882812,14513036
2015-05-20,195.10219629776827,197.39903808640713,194.5171374996748,196.93316650390625,8708891
2015-05-21,197.45322393762726,198.3524655180063,193.7370993195459,194.31130981445312,10759523
2015-05-22,194.36549116802365,196.22897776723443,194.36549116802365,195.8497772216797,8349048
2015-05-25,195.01550211500432,196.7489817307363,193.35787416564614,193.82374572753906,6617337
2015-05-26,193.9321105709988,194.14880278423198,191.2669019388558,191.67860412597656,9510249
2015-05-27,191.9819203700557,193.04368455208794,190.72516071172103,191.8302459716797,8078236
2015-05-28,191.94942800170307,193.76957872815927,188.94835475895533,189.77175903320312,26538868
2015-05-29,190.6601639082406,192.0794463634778,189.18671202316233,190.0317840576172,29277517
2015-06-01,190.6818718243253,196.0773072815315,190.24850182989252,195.50308227539062,19594976
2015-06-02,196.26147794308244,199.0891950200791,193.1628992028949,194.7230224609375,20178960
2015-06-03,194.7988503909652,197.2798829353339,192.52367617228163,194.22463989257812,15546279
2015-06-04,195.92560678589402,198.5258121341296,193.4012386509135,197.76742553710938,15931395
2015-06-05,197.16069580887057,198.68831721894924,195.97975877137046,196.69482421875,13066337
2015-06-08,196.48897776595527,197.18237548189444,191.35357054253797,191.86277770996094,10846953
2015-06-09,191.45106541832612,192.9895207266513,190.10763453551544,191.48358154296875,9153355
2015-06-10,191.98195861774076,197.1607160745957,191.7652808626073,196.27230834960938,13509379
2015-06-11,196.31562680186408,197.07402780771488,189.3058995312586,190.06430053710938,14676438
2015-06-12,190.46519625076468,193.43375398751428,190.3026734606885,192.8162078857422,21543824
2015-06-15,193.91042849251474,196.09894591594318,192.84867867295173,195.39471435546875,12858570
2015-06-16,194.7988456845262,196.0989555384121,193.54208584379182,195.87142944335938,13929305
2015-06-17,196.1097653491665,204.19207561771526,193.7154042560621,201.7760467529297,26232634
2015-06-18,202.06857516100897,212.7835927265047,202.0577412744451,212.12271118164062,49366799
2015-06-19,212.89197646651942,218.07071962847124,212.89197646651942,215.9580535888672,45710935
2015-06-22,216.02305469824756,218.56909070062144,213.75869978387632,214.88546752929688,19394187
2015-06-23,215.09130246423751,217.26897171965564,214.7337697106197,215.6005096435547,16007498
2015-06-24,215.60050485627713,218.0815373724735,213.7911878177322,214.71209716796875,18603004
2015-06-25,213.86706469485262,218.63410585294176,213.43369468694075,217.66986083984375,27175118
2015-06-26,216.6622451528934,219.73915579940316,215.68716640926314,216.83560180664062,20966796
2015-06-29,214.06206482493346,215.35134090067027,210.6167871620475,214.70127868652344,20168946
2015-06-30,214.49544109035074,217.30149050929919,214.08373886653413,216.7056121826172,23184864
2015-07-01,216.9006074512966,218.94826994196328,216.9006074512966,217.90818786621094,14824266
2015-07-02,218.63407434257397,220.9634323752079,218.22237217117024,219.03494262695312,15931202
2015-07-03,218.79657650067608,219.67415025395047,217.34479228676173,218.24403381347656,13831096
2015-07-06,215.8388771251824,220.77926019964997,215.64385267804522,220.05337524414062,12237733
2015-07-07,219.06744899447003,220.28087329623258,216.68392147550537,217.38815307617188,11294999
2015-07-08,215.78465132046466,218.56904676358798,214.8745904469277,215.94717407226562,15190654
2015-07-09,215.81716140276953,216.90059342069063,213.0327803154196,213.9536895751953,16245867
2015-07-10,214.75545021392298,217.5506801542959,214.57127411465797,217.073974609375,16110573
2015-07-13,217.07396088166902,219.3924851304981,215.6330104498397,218.20071411132812,9860248
2015-07-14,218.61240963096824,219.17578622860862,215.6438377578284,216.20721435546875,9942927
2015-07-15,216.6297465143353,219.8041621865967,216.58641096641105,219.09994506835938,13532911
2015-07-16,219.28413391398746,222.70774365060794,219.09995782458657,221.8193359375,14854295
2015-07-17,222.15516010101393,223.43358753325978,220.58420329252647,221.38592529296875,10195142
2015-07-20,222.7077260389499,223.17359763388652,220.5625586035714,222.04684448242188,6348354
2015-07-21,222.75105907623913,222.84856405593627,217.27978721741857,218.37403869628906,7923338
2015-07-22,217.7673530731437,228.37403313106284,217.68068196953553,227.6048126220703,17309440
2015-07-23,228.27651096672008,231.38592336156816,225.61130240891728,226.4997100830078,18642915
2015-07-24,227.08472996898809,227.44224820592953,221.25592574463866,222.11183166503906,13099664
2015-07-27,222.07935014378677,223.1627677677505,217.06311584112788,217.84317016601562,20118553
2015-07-28,218.4824016823122,220.30253811049852,216.70558633810427,218.90493774414062,13382878
2015-07-29,218.7424053680006,219.43580304164527,214.9721115673716,215.81716918945312,14790821
2015-07-30,216.7055815184026,218.4173935018678,215.0154517731475,216.71641540527344,11701228
2015-07-31,216.6839095610817,218.39572151149645,214.51707437087728,217.08477783203125,16634259
2015-08-03,216.90060000419717,219.68498117606046,216.5539011693605,217.21478271484375,9887787
2015-08-04,217.42066363874457,217.90820304975384,212.35025955003613,214.08372497558594,12006872
2015-08-05,214.13787988528327,216.85727230051697,213.2386383381826,214.029541015625,14345010
2015-08-06,214.73375016587337,214.9504423616188,211.8085284712884,212.12271118164062,8708037
2015-08-07,212.1335620722365,215.38382955320594,211.7326937727728,213.29283142089844,8608888
2015-08-10,213.32531163204678,214.25704032200142,208.99162691468874,209.94503784179688,9288894
2015-08-11,210.40011392792428,210.97432447335007,207.58321617792456,209.3166961669922,8762464
2015-08-12,208.79660770666425,209.31664869254163,203.80204167928224,204.31124877929688,9650325
2015-08-13,205.19971231090912,206.70566624993046,201.38606773144235,202.24197387695312,9340350
2015-08-14,203.73708183712884,210.61678886600288,202.44780575096138,209.5225372314453,12739366
2015-08-17,209.31667454329204,209.31667454329204,204.9938233699903,206.00140380859375,10857430
2015-08-18,207.14982656076893,207.14982656076893,204.15960134533572,204.5712890625,6630334
2015-08-19,204.54960976520962,208.23323248887783,203.5636971480745,206.84646606445312,8877298
2015-08-20,208.00572833172717,208.00572833172717,197.9949273876215,198.54747009277344,19008087
2015-08-21,197.18236299519964,197.5940651508793,194.3654656895752,196.7381591796875,20050521
2015-08-24,190.68186357670845,190.68186357670845,177.2474521882558,179.75015258789062,35635706
2015-08-25,182.1986656886669,186.48901500939655,178.3742024257681,183.78045654296875,49504268
2015-08-26,183.70462158202437,189.5550940551504,182.01449183987322,184.91806030273438,18955515
2015-08-27,187.82163386495085,190.95271427782035,185.7089678510859,188.33084106445312,26997546
2015-08-28,189.5984260085142,191.3318912652094,187.66993632773065,189.03504943847656,10770215
2015-08-31,189.13256689851062,189.13256689851062,185.00474009842287,185.45977783203125,20708942
2015-09-01,185.02643472337957,185.02643472337957,180.95277676894247,181.98202514648438,21645696
2015-09-02,184.1813215070348,185.719776786823,182.5778629081036,184.0838165283203,19652369
2015-09-03,185.05891477430148,186.5106991151108,182.96791659665965,185.0155792236328,11659978
2015-09-04,184.11632291823486,184.11632291823486,178.78589150241112,181.12608337402344,16199949
2015-09-07,181.63528233041902,182.88122264990997,179.34927446033484,180.54103088378906,10234633
2015-09-08,181.1477484492565,184.82053727176375,178.785888839222,183.87796020507812,12900468
2015-09-09,186.56487626345154,190.40017390741428,184.28968743697354,189.39259338378906,17340694
2015-09-10,186.56484914426318,188.62334544474885,185.37307823145125,187.8649444580078,11074406
2015-09-11,188.9483629074899,189.83677053678613,185.52476795831817,186.55401611328125,10634833
2015-09-14,186.72738106652122,187.58328714040942,184.59304729022588,187.1824188232422,7964072
2015-09-15,186.78152687506463,188.51500657934812,185.3947460045314,187.8649444580078,11509788
2015-09-16,188.97006093051598,190.10764804640357,187.47494106283227,189.06756591796875,13424811
2015-09-18,190.34598024990214,194.90717674620063,190.06429919475207,194.01878356933594,34261453
2015-09-21,190.68187434251232,192.4586754322342,189.8259682305925,190.27017211914062,12732187
2015-09-22,190.68187731826094,191.74362732620082,182.9895994727421,183.726318359375,15745524
2015-09-23,182.66454680679405,185.65478648382367,182.01449910532168,184.25717163085938,15221260
2015-09-24,183.7479528023893,183.7479528023893,180.87690053215917,181.44027709960938,29076982
2015-09-28,181.97115954283998,182.2095050578179,179.56596429662866,180.7685546875,11624639
2015-09-29,179.84767346283888,184.23551376433852,179.00260128034913,182.17701721191406,15853471
2015-09-30,184.39804104189815,187.388266488164,181.68948222254548,186.8465576171875,17292020
2015-10-01,189.37091950173732,189.37091950173732,186.0448291708866,187.36659240722656,8663393
2015-10-05,186.95490489445058,192.84869895510033,186.74904656219013,192.4153289794922,16015412
2015-10-06,194.07296126936302,195.12387725650683,191.92777928181454,194.59300231933594,12330294
2015-10-07,193.867077228364,198.92664652328102,193.06535521760517,198.0057373046875,11515191
2015-10-08,198.24413165514807,198.24413165514807,192.0361404634542,192.6536865234375,10753149
2015-10-09,193.72627472665081,196.19647348713048,191.00689654478074,192.2744903564453,9327873
2015-10-12,192.41531954217825,195.3622236602024,192.41531954217825,193.22789001464844,6212395
2015-10-13,191.7760860166331,194.21378271899326,191.31021444842793,193.6287384033203,6162561
2015-10-14,194.10545021862794,196.09894319037795,193.70458195408665,195.6547393798828,8002587
2015-10-15,196.6839853217014,197.39903628639732,195.03719120049996,195.81724548339844,9048478
2015-10-16,195.99060477692237,198.2224578857422,195.81726257991463,198.2224578857422,15246935
2015-10-19,203.89956954854145,209.20831886207756,203.89956954854145,208.77496337890625,33505855
2015-10-20,209.0999823406491,209.46834896995227,206.4997770900626,207.301513671875,18091895
2015-10-21,207.04150538610523,211.2235019547477,206.4997965106401,206.93316650390625,14404450
2015-10-23,208.8724422386834,210.84426729836926,203.93204570374445,207.07395935058594,12153422
2015-10-26,208.42825683852374,208.6666023454749,203.96456534631585,204.30043029785156,10938775
2015-10-27,203.4228493715546,205.47051173963425,203.11948609075966,203.58535766601562,11601798
2015-10-28,203.01113877040393,204.7446183636427,201.49435135855356,203.02197265625,11958727
2015-10-29,202.8161642066358,204.76632185700262,202.58863809970921,203.8995819091797,13280382
2015-10-30,204.13792532844397,207.1281650994893,203.7045698234833,205.3513641357422,13366359
2015-11-02,205.63302896102584,208.34158743976616,204.80963910221067,207.9732208251953,7222044
2015-11-03,208.72078391244088,210.28090697028475,208.28741398562846,209.57667541503906,11373522
2015-11-04,209.7500116479195,211.26679901188876,205.02629292348004,206.13137817382812,10033187
2015-11-05,205.6330434218748,206.06641338752812,202.16611262558703,202.9461669921875,10767454
2015-11-06,203.56371777200965,206.87898868432345,203.2278672507946,206.36978149414062,8367190
2015-11-09,202.2744339208214,209.09997050934973,200.09675039429194,208.28741455078125,17031699
2015-11-10,207.3665131814007,207.90822199595746,198.5474688015308,199.94508361816406,11486238
2015-11-13,198.27664076392037,203.3687127909159,198.15746799539858,202.1769561767578,13682323
2015-11-16,200.64931578292465,204.1162464203342,200.37845414262804,202.44778442382812,15346549
2015-11-17,203.26035648677433,203.444532567793,200.69265291728763,201.02850341796875,8588142
2015-11-18,200.99599740979772,201.79773396818385,197.17153408830822,197.61573791503906,11249222
2015-11-19,199.1108291319185,203.40116343837028,198.75329645155873,202.54525756835938,12183206
2015-11-20,202.38279382802457,206.45645132438898,200.55180894641563,205.16717529296875,11304265
2015-11-23,205.8497060504887,207.5615034275395,205.02630178764704,206.66226196289062,10499517
2015-11-24,206.499763404571,210.53008489199325,206.07722736726578,209.6850128173828,14806176
2015-11-26,210.4000850367789,214.93961379970938,209.80420679653648,214.22454833984375,23805828
2015-11-27,214.30037994321728,215.058780930578,211.07179496482988,212.14437866210938,10891864
2015-11-30,212.02520639572313,213.30364840482852,208.51492589455523,209.5550079345703,29919205
2015-12-01,208.88332646531376,212.09024419936844,208.2874481424049,209.29502868652344,12981379
2015-12-02,209.3708194874184,212.2852215902994,208.99161901528308,211.90602111816406,7573628
2015-12-03,211.2451265351826,214.28953528926596,211.07178435910976,211.74349975585938,11361395
2015-12-04,210.681749763629,211.52682179997677,208.3199047593999,209.1974639892578,13443688
2015-12-07,209.19746862762022,210.83344330662646,205.79554156375065,206.29391479492188,14483909
2015-12-08,205.61137986239547,206.62979423999667,202.83783227560627,203.87791442871094,7532164
2015-12-09,202.85947293148928,204.43042983888188,197.79990338313576,198.46078491210938,9174419
2015-12-10,199.89091885238525,206.67312031200535,199.34921002517478,205.92556762695312,18592203
2015-12-11,206.2289240924403,207.79988108567747,204.31126825408217,206.4889373779297,18155513
2015-12-14,205.32970736030373,208.77498506059575,204.98300847329259,206.954833984375,10563900
2015-12-15,207.36651277418173,211.90604159922327,206.6406134175519,211.4618377685547,15718833
2015-12-16,211.46186094411073,213.98622920957007,210.94181984758387,212.0577392578125,12097338
2015-12-17,212.36108268774072,219.9341867743403,211.9168788500212,218.78575134277344,19369032
2015-12-18,217.5073401495175,218.63409342736946,214.5171002828927,214.92880249023438,16016139
2015-12-21,214.06203154684457,216.46722665054799,213.29281114779627,214.97210693359375,12331769
2015-12-22,215.1237785122586,217.24727807708345,213.21695667263322,213.93202209472656,11579277
2015-12-23,214.90713405034853,218.1790549940929,214.5170996201525,217.50733947753906,12919467
2015-12-24,217.5289999823818,218.24405102678202,215.88220567761783,216.8031005859375,11901877
2015-12-28,216.81393988365494,219.66333917372066,216.68393322951437,218.9374542236328,12885935
2015-12-29,218.93744111606742,220.73590978408188,218.23320951936154,220.02085876464844,14913870
2015-12-30,219.9341697717124,220.15084749801062,217.11727254302883,217.6589813232422,8151610
2015-12-31,217.42063996469415,220.95258822188913,216.48889679493288,219.8474884033203,18483713
2016-01-01,218.80743532678252,220.7792607924818,218.46075091222082,220.01004028320312,5416562
2016-01-04,217.76734411891513,219.6741661777694,213.8020255761289,215.66551208496094,30170947
2016-01-05,216.74893442429666,218.85076650343774,216.03388336908822,217.7998504638672,14946239
2016-01-06,218.33070151970546,225.00457813836778,216.77057846279516,223.6611328125,26759864
2016-01-07,221.2451071381122,222.7510607850581,218.42822426957886,219.5549774169922,19739943
2016-01-08,221.0176085710197,223.81282383121436,220.3025430765852,222.26353454589844,21313199
2016-01-11,220.1400434317524,229.85831559754763,219.06745961234898,227.8648223876953,29016443
2016-01-12,228.60154160053855,230.85504797832004,225.58963419577407,226.53221130371094,23373377
2016-01-13,228.18981900653316,236.13128898265202,226.9113770479637,233.3360595703125,71802356
2016-01-14,230.51918597239523,234.23532501627102,228.17900846765409,230.04248046875,27823189
2016-01-15,231.79759787796627,236.07709850178995,230.89835642404168,232.5668182373047,28767318
2016-01-18,232.9352255402803,234.87454930310864,218.43907874282425,220.33505249023438,27254669
2016-01-19,222.9677657669591,227.47477861500693,219.73916608917565,226.13134765625,21489315
2016-01-20,224.2462192496826,224.2462192496826,214.51711247448506,217.66986083984375,45114225
2016-01-21,220.48675058966492,222.26355164615845,211.63520357835517,213.2603302001953,31768619
2016-01-22,215.39462713252064,219.06741560424348,215.39462713252064,217.5831298828125,23682648
2016-01-25,218.8507547141282,220.74674282410305,216.68391942528197,217.53982543945312,13099564
2016-01-27,218.43906364233527,218.8507513478874,216.0230345216206,216.54307556152344,17251028
2016-01-28,216.9006081253365,221.4076352890921,216.05553601198588,220.3458709716797,23074633
2016-01-29,220.79008768824772,225.35128455310596,220.5842438236206,224.3545379638672,19177163
2016-02-01,225.34044883358007,225.741317136433,222.2202024398864,223.24945068359375,9918809
2016-02-02,223.2494350258033,223.79114382847345,214.62541526566855,216.93310546875,14771279
2016-02-03,214.08371145027684,215.38382128565348,211.26682850366376,212.65359497070312,15691478
2016-02-04,214.0837029334668,216.900600232485,209.2516593361559,210.8442840576172,18203784
2016-02-05,212.15523419626544,212.7836141446888,208.3199367153294,210.37843322753906,20998404
2016-02-08,210.4217794947363,213.3903516500392,207.57238010970093,208.24411010742188,12078110
2016-02-09,206.4781373464575,209.9234151953801,205.84975733902328,207.47488403320312,19603494
2016-02-10,206.21809538853444,210.83346150218782,205.55719934236797,208.5907745361328,16883350
2016-02-11,208.6341022142668,209.3058321222605,198.37412216414094,200.33511352539062,17114833
2016-02-12,202.36112456290016,202.36112456290016,192.43699420019152,196.434814453125,29319458
2016-02-15,198.91586358956314,206.14226974552287,198.91586358956314,205.14552307128906,19283523
2016-02-16,206.08806656366005,207.583186330241,200.86598849962294,201.63522338867188,13024856
2016-02-17,202.62115500523984,207.46404783225884,198.56916497138766,206.4131317138672,15442221
2016-02-18,208.65579152509355,209.90173202438697,202.81616685008663,203.70457458496094,14433087
2016-02-19,203.68289510802944,206.44560868036544,203.10867015458356,204.62545776367188,10235503
2016-02-22,204.5712727200524,209.81503286050489,204.5712727200524,208.51492309570312,12770834
2016-02-23,208.68826781181738,209.57667543865958,204.2787602662221,205.7738800048828,18989787
2016-02-24,204.74463906717372,207.70236252456638,204.11624469562528,206.42393493652344,15186204
2016-02-25,206.75980661819221,207.26901378546972,203.86707192393416,204.5712890625,24826958
2016-02-26,206.49977811592808,207.74571854364044,204.6146238757118,205.92556762695312,8349402
2016-02-29,206.13141483861767,215.5138361788657,202.59946628479443,209.45751953125,31032353
2016-03-01,209.0349757445356,213.44449794652522,209.0241418575042,212.63192749023438,16453192
2016-03-02,215.1454552779109,217.92985094991764,213.92119715042463,217.00894165039062,20105967
2016-03-03,218.85074702006418,220.58422676177284,216.14220300422977,219.4683074951172,15880459
2016-03-04,219.71748816230425,219.93418036350587,217.44231406873183,218.07069396972656,8987660
2016-03-08,218.30904711623754,223.3794509778336,218.30904711623754,222.53439331054688,13222993
2016-03-09,221.0175979431405,226.196340494976,220.71423464729082,225.71963500976562,11854901
2016-03-10,225.79550487856906,226.62974321447558,218.63410214216128,219.22998046875,20706353
2016-03-11,219.91252174441087,223.08693750650843,218.98077850873437,219.82583618164062,15319044
2016-03-14,220.82256969173233,222.40436053566276,219.48997270516114,220.9634246826172,11880095
2016-03-15,221.88433261951093,222.71857086958101,219.95585728894147,221.12594604492188,10487788
2016-03-16,221.2342812441683,222.2743633354288,217.8648555669135,221.39678955078125,11064129
2016-03-17,225.03994164259063,227.20926193421207,221.7530789750696,222.62957763671875,16832997
2016-03-18,223.12261189536045,225.73018158313377,222.56384800707525,225.08377075195312,14030979
2016-03-21,225.24806955718174,228.2171969948399,224.10863024324874,227.296875,12708074
2016-03-22,227.2311615604986,230.57278876055884,226.93533852407495,229.60865783691406,15333442
2016-03-23,229.40048249725353,229.40048249725353,224.03196137441657,225.52200317382812,16806372
2016-03-28,225.6973199355206,226.0698340799834,222.55289801220715,223.59373474121094,18070240
2016-03-29,224.33873472880438,228.3267875113211,223.5498976426835,227.06683349609375,15871250
2016-03-30,228.48017511967453,230.46324569087028,228.48017511967453,229.43336486816406,14453294
2016-03-31,228.1076467002981,231.39449437117426,226.28891437583235,229.0279541015625,30833349
2016-04-01,227.6913339945881,229.2690228040276,224.60169158101996,226.6724090576172,12381116
2016-04-04,227.8885082596655,228.37058099295223,224.6673958786074,226.80384826660156,8632568
2016-04-05,225.99313732695003,228.4144426368272,223.98815499635631,225.02899169921875,10259495
2016-04-06,226.15745421771726,227.16542322278877,224.07578100645992,226.51901245117188,6990781
2016-04-07,226.77100931057169,229.64153434076175,223.96623411227816,227.28594970703125,8789163
2016-04-08,226.99012768256125,231.05487153542248,225.96026151232513,227.0887451171875,13411752
2016-04-11,227.23118275097076,229.093738824583,226.35468405429123,227.95428466796875,10308361
2016-04-12,227.9542784429017,231.7122580915777,227.4612497678992,229.5100555419922,11164859
2016-04-13,230.63855279527326,234.44034127096924,230.63855279527326,233.59671020507812,16038542
2016-04-18,233.5419476274069,233.76107962402838,231.26306847744087,233.31187438964844,19065716
2016-04-20,234.28692226161203,234.28692226161203,226.96818439403594,227.296875,21687934
2016-04-21,228.19532804609827,230.5180305732545,226.7929330590013,228.1405487060547,11380697
2016-04-22,227.66941839177974,229.53195972592485,225.54392161353195,227.65846252441406,11705087
2016-04-25,228.86364076735003,228.86364076735003,221.81881315850842,222.8267822265625,61157544
2016-04-26,222.49812137908302,224.36066286940812,220.76703568084287,222.83775329589844,26429236
2016-04-27,223.0458967535128,224.80983517093364,222.62955919235577,223.37457275390625,14502641
2016-04-28,222.191330042699,223.33076953535365,217.14052877213814,218.40049743652344,61949033
2016-04-29,217.68833369750698,218.80587606630152,214.4891326183518,215.332763671875,23479680
2016-05-02,214.52199667013636,217.45825688026346,214.30287932340727,216.2640380859375,10620873
