Date,Open,High,Low,Close,Volume,ret_1,log_ret_1,ret_5,ret_10,ret_20,sma_5,price_sma_5,sma_10,price_sma_10,sma_20,price_sma_20,sma_50,price_sma_50,sma_100,price_sma_100,sma_200,price_sma_200,vol_10,vol_20,vol_60,roc_10,roc_20,day_of_week,month,target,prediction,actual,signal,strategy_ret,equity_curve
2023-12-29,1450.8752194379208,1468.1984480838207,1449.886614411702,1452.616943359375,4388990,-0.0126388101455315,-0.0127193593233413,0.0044921670069464,0.0276066396036873,0.0603031100361015,1464.8562744140625,-0.0083553118954166,1464.2866943359377,-0.0079695806987133,1424.9326232910155,0.0194285116473926,1364.8885473632813,0.0642751352596291,1353.7594384765623,0.073024425221412,1290.6032556152345,0.1255333016085631,0.0202216219008287,0.0176853108104943,0.013549505702207,0.0276066396036873,0.0603031100361015,4,12,1,0,1,,,1.0
2024-01-01,1448.9451947683858,1465.8919221925776,1445.4146265550123,1460.572509765625,2808451,0.0054767132123982,0.0054617705515443,-0.0073901874981541,-0.0171376871893184,0.0682021267069681,1462.6814208984374,-0.0014418116636205,1461.7399658203126,-0.0007986756071436,1429.5953247070313,0.0216684991362445,1367.2861669921874,0.0682273726052919,1355.6846166992189,0.0773689483338566,1291.061138305664,0.1312961612975358,0.0112557006135788,0.0176519816969229,0.0135549536141418,-0.0171376871893184,0.0682021267069681,0,1,1,0,1,0.0,0.0,1.0
2024-01-02,1455.5355811804557,1458.5012814497022,1433.8814295846275,1444.6143798828125,5396313,-0.010925941557926,-0.0109860680172764,-0.0061853708316873,-0.0191452759382008,0.0478370435157258,1460.883203125,-0.0111362928996557,1458.9202270507812,-0.0098057775214263,1432.8928833007812,0.008180302043953,1369.39994140625,0.054925107123434,1357.3196252441403,0.0643140738666991,1291.4956329345705,0.11855924483486,0.0114172564725612,0.0178958212268908,0.0136300401749595,-0.0191452759382008,0.0478370435157258,1,1,1,0,1,0.0,-0.0,1.0
2024-01-03,1431.0100512879606,1431.0100512879606,1400.929652107802,1402.8126220703125,7550363,-0.0289362742020407,-0.0293631838041805,-0.0491990060963966,-0.0438297627330406,0.0247947216456012,1446.3655517578125,-0.0301119793917717,1452.489892578125,-0.034201456933815,1434.5899230957032,-0.0221507906292959,1370.8059448242188,0.0233488024814467,1358.4004504394532,0.032694461796219,1291.7617016601562,0.0859685809444845,0.014293731123524,0.0191347804548852,0.0140847682382156,-0.0438297627330406,0.0247947216456012,2,1,1,0,1,0.0,-0.0,1.0
2024-01-04,1416.8875744672805,1430.821596173285,1405.5427510177758,1424.18408203125,7056038,0.0152347217473685,0.0151198387119805,-0.0319649676161863,-0.0154256991692451,0.0260462127787337,1436.960107421875,-0.0088910090994432,1450.2585693359374,-0.0179791989208012,1436.3975708007813,-0.0085028609194335,1372.7583520507812,0.0374616041517017,1359.721015625,0.0474090388142005,1292.3017742919922,0.1020522530904297,0.015070740307995,0.0191796455190333,0.0141551344584612,-0.0154256991692451,0.0260462127787337,3,1,1,0,1,0.0,0.0,1.0
2024-01-05,1418.5823250946862,1449.6042055294993,1418.1115826606078,1442.8726806640625,8895403,0.0131223195572849,0.0130369677866329,-0.0067080745132832,-0.0022460412973455,0.0454669725229115,1435.0112548828124,0.0054783025251547,1449.9337646484375,-0.0048699355491504,1439.535070800781,0.0023185332062973,1375.4302856445313,0.0490336702073761,1361.1894299316407,0.0600087312876973,1293.004533081055,0.1159069003616657,0.0157663229997935,0.0192715059607986,0.0142400615123026,-0.0022460412973455,0.0454669725229115,4,1,1,0,1,0.0,0.0,1.0
2024-01-08,1439.483154876404,1446.1206687605984,1424.701889324203,1433.693115234375,4440136,-0.0063620065392483,-0.0063823303488469,-0.0184033277030274,-0.0256575111588661,0.0212251243618872,1429.6353759765625,0.0028383036164314,1446.1583984375,-0.0086195835923595,1441.0249633789062,-0.005087939717116,1378.3065209960937,0.0401845260067794,1362.6153100585936,0.0521627818586045,1293.6629986572266,0.1082431179700542,0.0145624564547051,0.0190368038826461,0.0141762613537333,-0.0256575111588661,0.0212251243618872,0,1,1,0,1,0.0,-0.0,1.0
2024-01-09,1451.6755526579025,1462.1260117914826,1436.5646744337396,1439.8128662109375,4412074,0.0042685222601226,0.0042594379608279,-0.0033237338204153,-0.0094885461258776,0.0274102438357286,1428.6750732421874,0.0077958894764464,1444.7791381835937,-0.0034373918070964,1442.9455993652343,-0.0021710680954811,1381.50474609375,0.0422062394516236,1364.2627197265624,0.0553780040984464,1294.423370361328,0.1123198940768699,0.0142785117718042,0.0190346966015536,0.0141832511903662,-0.0094885461258776,0.0274102438357286,1,1,1,0,1,0.0,0.0,1.0
2024-01-10,1435.7173203076957,1445.6029115375234,1416.9347429419645,1430.962890625,4096845,-0.0061466151564734,-0.0061655833621989,0.0200670197229495,-0.0301192637991329,0.0297076249825527,1434.305126953125,-0.0023302129130813,1440.3353393554687,-0.0065071296068197,1445.0098022460938,-0.0097209801616983,1384.132431640625,0.0338337993633068,1365.6199353027343,0.0478485657927805,1295.0633697509766,0.104936579976125,0.01319411263365,0.0189804593766067,0.0139680024333418,-0.0301192637991329,0.0297076249825527,2,1,1,0,1,0.0,-0.0,1.0
2024-01-11,1435.6702550988025,1435.7643805973064,1399.6113397659765,1406.7666015625,11296088,-0.0169090961205372,-0.0170536871396402,-0.0122297957746503,-0.0438038383649473,0.0311938817538639,1430.821630859375,-0.0168120391655158,1433.890869140625,-0.0189165494821662,1447.1375549316406,-0.0278971084894881,1386.3383276367188,0.0147354174075278,1366.503291015625,0.0294644812139091,1295.6605737304687,0.0857524185613942,0.0139088925665369,0.0189045292830383,0.0137994363259531,-0.0438038383649473,0.0311938817538639,3,1,1,0,1,0.0,-0.0,1.0
