Date,Open,High,Low,Close,Volume,ret_1,log_ret_1,ret_5,ret_10,ret_20,sma_5,price_sma_5,sma_10,price_sma_10,sma_20,price_sma_20,sma_50,price_sma_50,sma_100,price_sma_100,sma_200,price_sma_200,vol_10,vol_20,vol_60,roc_10,roc_20,day_of_week,month,target
2015-10-21,429.3743431509645,437.7137377421436,429.3743431509645,434.4886779785156,7278098,0.011057321529767128,0.010996636284451775,0.04671043630367988,0.013827459150173249,0.040030356476018936,424.30202026367186,0.0240080349099292,424.67188720703126,0.02311617761196083,427.8312789916992,0.015560804723082411,422.1945349121095,0.029119616787473213,402.889768371582,0.07843065793070769,400.43023559570315,0.08505462214196968,0.019469691880214288,0.019656244916864785,0.018121833752296635,0.013827459150173249,0.040030356476018936,2,10,0
2015-10-23,435.7863218780509,440.06096307412935,429.4124707814632,438.8778076171875,6033362,0.010101827414911169,0.010051144993936143,0.05752483201735448,0.025018870103127977,0.04788060477557865,429.0766357421875,0.02284247395117811,425.74310913085935,0.030851229778309675,428.8339569091797,0.02342130455432878,422.757846069336,0.03813048462075774,403.46411590576173,0.08777408030928191,400.7857705688477,0.09504338688041392,0.019625789186109844,0.019736731072270124,0.017933878318925702,0.025018870103127977,0.04788060477557865,4,10,0
2015-10-26,440.44267574432274,442.1601731800675,436.3016079117136,439.7366027832031,3195942,0.0019567978856764867,0.001954885850598277,0.05228800316417659,-0.003986669214079752,0.04165359716060557,433.44672241210935,0.014511311415831951,425.5670989990234,0.03329558092603446,429.7131652832031,0.023325879469841215,423.1632336425782,0.03916542795545297,404.11997680664064,0.08813379199416316,401.10946334838866,0.09630074322446092,0.016899709113068356,0.019695568278167465,0.017926662491689446,-0.003986669214079752,0.04165359716060557,0,10,0
2015-10-27,438.9160631209919,440.8243938302135,436.6642235660892,438.6870727539063,5263748,-0.0023867242859795246,-0.0023895770524701753,0.03367979170071855,0.033013402321152796,0.01702767573036379,436.305419921875,0.005458682664216674,426.9690704345703,0.02744461632176165,430.08040313720704,0.02001176885512157,423.28100646972666,0.036396781449444804,404.7425238037109,0.08386701904012828,401.44402069091797,0.09277271585435498,0.010617570083441276,0.019167728870843604,0.017748259482630976,0.033013402321152796,0.01702767573036379,1,10,0
2015-10-28,436.8168526584168,441.96934502267067,434.7176891026096,440.1373291015625,5255472,0.0033059017183980632,0.003300449238915003,0.024201760876944478,0.05858248908052066,0.05269358209909547,438.385498046875,0.003996097184994385,429.4048126220703,0.024993936174017906,431.1819778442383,0.020769307896628453,423.32491638183603,0.03971515039422302,405.3662548828125,0.0857769333286067,401.8246664428711,0.09534671676045159,0.00640020930781444,0.017655755518730887,0.017633434926220496,0.05858248908052066,0.05269358209909547,2,10,0
2015-10-29,440.0992401049683,441.1679239898053,433.5918600261978,437.02685546875,5887324,-0.007067052547353403,-0.007092142440815877,0.005841757493068478,0.052825064838029734,0.03006706209226273,438.89313354492185,-0.004252238035938327,431.5975769042969,0.012579492691769723,431.81980590820314,0.012058385209069877,423.3728009033204,0.03225066545677224,405.9894302368164,0.07644885043886296,402.1810517883301,0.08664208203115309,0.007266205005851469,0.017547213746928504,0.017655480232588765,0.052825064838029734,0.03006706209226273,3,10,0
2015-10-30,437.0077539566823,437.0077539566823,431.2827615467695,433.3628234863281,4044676,-0.008383997314059477,-0.008419340704104578,-0.012566103902136305,0.04423586509913502,-0.013819577681806416,437.79013671875,-0.01011286655657595,433.4333862304687,-0.0001627995128715698,431.5161651611328,0.004279464998734772,423.40110717773445,0.023527846620419846,406.5975720214844,0.06582737651819892,402.50989654541013,0.07665134995615497,0.008322275074495194,0.015709863627526702,0.017699781342502087,0.04423586509913502,-0.013819577681806416,4,10,0
2015-11-02,431.2827419203414,433.4964241874791,425.2142409239721,431.74072265625,3544988,-0.0037430548772703354,-0.0037500776370380973,-0.01818333992745924,0.033153892701055065,-0.026807627607986384,436.1909606933594,-0.010202499451238967,434.8188415527344,-0.007079083522444574,430.92152709960936,0.0019010318703602813,423.2290588378907,0.020111246240347436,407.20430145263674,0.060255800629029466,402.73656463623047,0.07201769237471001,0.008635212631415232,0.015539003295228504,0.017491288546324292,0.033153892701055065,-0.026807627607986384,0,11,0
2015-11-03,432.58036636116265,439.08774540161966,432.58036636116265,437.1985168457031,3614682,0.012641369931181146,0.012562134875335446,-0.003393206685710193,0.030172302520636185,-0.021760356254852842,435.89324951171875,0.00299446558405414,436.0993347167969,0.002520485681593687,430.4352661132813,0.0157125850618427,423.0814514160157,0.03336725205616764,407.8015316772461,0.07208650013537277,402.95187103271485,0.08498942001489773,0.008211774059164116,0.015734922330818538,0.017218383653684208,0.030172302520636185,-0.021760356254852842,1,11,0
2015-11-04,438.9542448074888,441.8167410303749,432.16061505923705,433.8781127929688,3205572,-0.007594728538171558,-0.0076237153468490994,-0.014221053054896293,0.009636533296595307,-0.0063616730462778825,434.64140625,-0.0017561452867933536,436.5134521484375,-0.006037246601446222,430.29637298583987,0.008323890304431592,423.17754882812505,0.02528622795437996,408.41929718017576,0.06233499687347477,403.1757681274414,0.07615126476505552,0.008074090436805906,0.01496026786967124,0.017255527921459377,0.009636533296595307,-0.0063616730462778825,2,11,0
2015-11-05,436.2252223180229,437.0076564087674,427.2370141948528,428.5728454589844,2345306,-0.012227552341447345,-0.012302923896171554,-0.01934437187091842,-0.013615619507175714,2.3570220457846958e-05,432.9506042480469,-0.01011145092790866,435.9218688964844,-0.01685857939658708,430.2968780517578,-0.004006611901483659,423.05143798828135,0.013051385658819026,409.02610595703123,0.047788488845273314,403.3361180114746,0.06256996663708603,0.008204302100680216,0.01461623667274355,0.01731518574645652,-0.013615619507175714,2.3570220457846958e-05,3,11,0
2015-11-06,428.611081379061,436.5879131377075,428.5729240825336,434.4505920410156,3026172,0.013714696682979088,0.013621501360684126,0.0025100643057855976,-0.010087581325218253,0.014678908891079256,433.16815795898435,0.0029605917666568615,435.47914733886716,-0.0023618933400987308,430.61112823486326,0.008916313477291826,423.480443725586,0.02590473415707062,409.6248483276367,0.06060604920510615,403.52064071655275,0.07665023347885991,0.008820533732752486,0.014925336988969442,0.01734986496439864,-0.010087581325218253,0.014678908891079256,4,11,0
